hid,sample_geo,hhldsize,hhldrtype,hhldrage,tazinc
2010001407554,103,2,2,3,1
2010001407664,815,3,3,4,3
2010001407668,819,2,3,4,2
2010001407733,300,4,4,2,2
2010001407920,803,4,4,2,3
2010001407927,814,3,4,2,3
2010001408041,904,2,3,3,2
2010001408190,808,3,3,3,2
2010001408198,700,1,1,2,2
2010001408203,808,3,4,2,2
2010001408209,818,1,1,2,2
2010001408300,818,4,4,2,2
2010001408314,1000,1,1,3,2
2010001408491,300,4,4,2,3
2010001408601,802,2,3,4,2
2010001408633,300,2,3,4,2
2010001408698,300,1,1,3,1
2010001408739,816,4,4,2,3
2010001408745,903,3,4,2,3
2010001408820,300,4,4,2,2
2010001408828,502,4,4,3,2
2010001408873,905,1,1,4,2
2010001408905,814,2,3,3,2
2010001408910,802,1,1,4,2
2010001408951,501,1,1,3,2
2010001409009,501,1,1,4,1
2010001409148,501,7,4,3,3
2010001409270,502,3,3,3,2
2010001409293,820,3,3,4,3
2010001409664,822,3,4,3,2
2010001409672,809,1,1,3,1
2010001409679,820,2,3,3,2
2010001409729,102,2,3,3,3
2010001409938,902,3,2,2,2
2010001409979,102,2,3,4,2
2010001410082,400,1,1,1,1
2010001410122,600,3,3,3,3
2010001410126,300,1,1,4,2
2010001410238,810,5,3,2,2
2010001410310,804,1,1,2,2
2010001410515,810,3,3,4,2
2010001410662,200,2,3,2,2
2010001410670,905,1,1,1,2
2010001410773,806,1,1,3,2
2010001410848,816,2,3,2,2
2010001410896,901,4,4,2,2
2010001410924,805,3,3,3,2
2010001410967,805,2,3,4,2
2010001411031,806,2,3,3,3
2010001411042,101,5,4,2,2
2010001411071,806,4,4,2,2
2010001411097,102,4,4,2,2
2010001411131,300,2,3,3,2
2010001411155,810,1,1,3,2
2010001411178,300,6,3,3,2
2010001411369,818,4,4,2,2
2010001411449,103,1,1,4,2
2010001411503,102,4,4,2,3
2010001411518,819,1,1,3,2
2010001411596,822,5,4,2,3
2010001411733,1000,4,4,2,2
2010001411838,400,2,3,3,2
2010001411857,822,1,1,2,2
2010001411867,502,1,1,2,1
2010001411877,820,1,1,3,2
2010001411899,905,2,3,2,1
2010001411932,819,1,1,4,2
2010001411934,902,3,3,4,2
2010001411953,812,1,1,2,2
2010001412038,502,3,4,2,2
2010001412220,903,1,1,4,2
2010001412259,901,4,4,2,2
2010001412503,902,1,1,3,1
2010001412508,1000,3,3,4,2
2010001412661,804,1,1,3,3
2010001412673,200,2,3,3,2
2010001412754,812,6,4,2,2
2010001412778,822,1,1,3,2
2010001412793,812,2,3,3,2
2010001412893,802,2,2,2,2
2010001412957,815,2,3,4,2
2010001413039,102,2,3,3,3
2010001413363,807,4,3,3,2
2010001413396,102,1,1,3,2
2010001413556,813,1,1,2,2
2010001413623,904,1,1,3,2
2010001413719,810,2,3,4,2
2010001413724,501,1,1,3,2
2010001413758,811,2,3,3,2
2010001413859,400,2,2,3,2
2010001413864,501,2,3,3,2
2010001413987,807,1,1,4,2
2010001414119,819,2,2,2,2
2010001414482,700,4,3,4,2
2011000000020,817,2,3,2,2
2011000000075,101,2,3,4,2
2011000000092,501,2,3,1,2
2011000000297,805,1,1,3,2
2011000000415,820,1,1,2,2
2011000000559,816,2,3,4,2
2011000000645,801,2,3,3,3
2011000000782,502,1,1,4,2
2011000000865,817,4,4,2,2
2011000001113,815,4,4,3,3
2011000001246,817,2,3,3,3
2011000001268,905,2,3,2,2
2011000001430,700,1,1,2,2
2011000001445,806,3,3,2,2
2011000001526,814,1,1,3,3
2011000001628,700,3,3,3,2
2011000001865,806,2,3,3,2
2011000001923,807,5,4,2,3
2011000001927,600,4,4,2,3
2011000001948,802,2,3,2,2
2011000001956,600,1,1,2,2
2011000002025,817,1,1,2,2
2011000002084,802,5,4,2,3
2011000002157,300,2,3,4,2
2011000002236,804,2,3,1,1
2011000002272,820,2,3,4,2
2011000002366,808,2,3,4,2
2011000002402,822,1,1,3,2
2011000002452,905,2,2,2,1
2011000002461,902,1,1,1,1
2011000002477,501,4,4,2,2
2011000002500,502,3,4,3,2
2011000002519,101,2,3,3,1
2011000002542,901,2,3,3,2
2011000002583,804,4,4,2,2
2011000002670,804,5,4,2,2
2011000003263,700,4,3,2,3
2011000003380,102,2,3,1,2
2011000003642,806,2,3,4,2
2011000003705,821,4,4,3,2
2011000003716,501,4,4,2,2
2011000003841,904,4,4,2,2
2011000003979,300,2,3,3,2
2011000004007,804,4,3,3,2
2011000004126,102,7,4,3,2
2011000004274,501,2,3,3,2
2011000004286,200,1,1,3,3
2011000004334,819,1,1,3,2
2011000004357,811,4,4,2,3
2011000004549,901,3,3,4,2
2011000004596,813,2,3,2,3
2011000004599,821,3,4,3,3
2011000004613,501,2,3,4,2
2011000004784,102,2,3,3,2
2011000004801,502,2,3,3,3
2011000004926,300,2,3,1,2
2011000004968,501,3,2,2,2
2011000004978,809,3,2,1,1
2011000005034,901,3,2,3,2
2011000005049,803,4,3,3,2
2011000005098,103,1,1,3,3
2011000005113,818,2,3,3,3
2011000005188,600,1,1,3,1
2011000005290,818,2,3,3,2
2011000005302,400,2,3,3,2
2011000005344,805,2,3,3,3
2011000005396,807,1,1,4,2
2011000005527,400,2,3,3,2
2011000005640,819,6,4,2,3
2011000005816,901,2,3,3,2
2011000005879,200,1,1,3,2
2011000005922,814,1,1,2,2
2011000005972,1000,3,3,3,1
2011000006000,903,2,3,4,2
2011000006285,803,1,1,1,2
2011000006301,502,3,3,3,3
2011000006341,902,2,3,3,3
2011000006420,103,2,3,3,2
2011000006458,808,4,4,2,2
2011000006790,400,2,3,2,3
2011000006904,812,4,4,2,3
2011000006978,300,1,1,4,1
2011000007035,808,4,4,2,2
2011000007110,502,1,1,3,2
2011000007134,802,6,4,2,2
2011000007197,103,2,2,2,2
2011000007200,812,1,1,2,1
2011000007201,822,2,2,3,3
2011000007253,807,1,1,4,2
2011000007264,903,4,4,2,2
2011000007320,103,2,3,3,2
2011000007321,901,1,1,3,3
2011000007471,812,4,2,2,2
2011000007697,901,4,3,2,2
2011000007703,814,1,1,2,2
2011000007756,815,6,4,3,2
2011000007826,821,4,3,3,3
2011000007989,808,3,3,3,3
2011000008137,200,3,4,3,3
2011000008206,804,2,3,4,2
2011000008264,901,4,3,4,2
2011000008283,501,3,4,2,2
2011000008422,820,2,3,1,2
2011000008563,820,4,3,3,3
2011000008577,801,2,3,3,2
2011000008916,400,3,3,3,2
2011000008917,801,1,1,4,2
2011000008958,600,1,1,2,2
2011000008990,814,4,4,2,3
2011000009093,817,2,2,2,2
2011000009185,807,1,1,4,2
2011000009553,905,2,3,3,2
2011000009662,902,2,3,2,2
2011000009945,102,1,1,4,2
2011000009976,801,2,3,3,2
2011000009977,400,6,4,2,1
2011000010026,300,3,4,2,3
2011000010073,300,2,3,2,2
2011000010074,819,3,3,3,3
2011000010086,801,3,3,3,3
2011000010103,808,2,3,3,3
2011000010313,400,2,3,3,2
2011000010531,300,2,3,4,3
2011000010569,817,2,3,3,2
2011000010601,818,3,2,2,2
2011000010904,700,4,4,2,2
2011000011045,501,1,1,4,1
2011000011051,400,4,4,2,2
2011000011120,501,1,1,4,1
2011000011126,802,4,2,2,1
2011000011214,818,5,4,2,2
2011000011276,103,2,3,3,2
2011000011424,819,4,4,2,2
2011000011475,807,5,4,2,2
2011000011493,820,2,3,4,3
2011000011672,818,2,2,2,2
2011000011840,300,2,3,4,2
2011000011880,400,1,1,4,2
2011000011970,819,4,4,2,2
2011000011991,805,2,3,3,2
2011000011997,502,2,3,4,1
2011000012017,816,2,2,2,2
2011000012080,600,2,3,4,2
2011000012087,502,4,2,2,2
2011000012106,300,3,4,2,3
2011000012280,820,1,1,4,2
2011000012358,502,2,3,3,1
2011000012368,901,4,4,2,2
2011000012578,805,2,3,1,2
2011000012594,103,2,3,4,2
2011000012598,801,2,3,3,2
2011000012667,803,3,4,2,2
2011000012677,818,1,1,4,1
2011000012807,400,2,3,2,3
2011000012876,813,1,1,3,1
2011000012888,300,1,1,4,1
2011000013165,502,1,1,4,1
2011000013224,903,1,1,4,1
2011000013334,815,1,1,4,2
2011000013370,803,3,4,3,2
2011000013385,400,1,1,4,1
2011000013592,816,1,1,2,2
2011000013657,102,2,3,4,3
2011000013833,904,1,1,4,2
2011000013994,801,4,4,3,3
2011000014075,801,4,4,2,3
2011000014167,101,4,4,2,2
2011000014216,811,2,3,3,3
2011000014242,400,1,1,2,2
2011000014335,822,4,4,2,2
2011000014346,600,2,3,3,3
2011000014382,816,2,3,2,2
2011000014564,905,3,2,3,2
2011000014649,808,3,3,3,2
2011000014658,807,1,1,3,2
2011000014710,904,2,3,3,3
2011000014774,814,5,4,2,3
2011000014777,817,4,4,3,2
2011000014781,600,2,3,3,3
2011000014828,102,1,1,4,2
2011000014916,103,5,4,2,2
2011000015004,817,1,1,4,2
2011000015143,101,2,3,4,2
2011000015225,805,1,1,3,2
2011000015315,818,1,1,2,2
2011000015373,811,2,3,2,2
2011000015403,903,4,3,3,3
2011000015515,821,2,3,2,2
2011000015543,822,2,3,3,2
2011000015577,806,5,4,3,2
2011000015627,820,2,3,4,2
2011000015629,803,2,3,4,3
2011000015905,811,4,3,3,2
2011000015952,904,7,4,3,3
2011000015981,814,1,1,3,2
2011000016012,810,1,1,3,2
2011000016035,101,4,3,3,2
2011000016059,822,2,3,3,3
2011000016072,819,1,1,3,2
2011000016081,501,2,3,4,3
2011000016136,501,4,3,2,2
2011000016149,600,4,4,2,3
2011000016192,818,2,3,3,2
2011000016202,902,1,1,1,1
2011000016247,801,3,4,2,2
2011000016282,600,2,3,4,3
2011000016358,801,2,3,3,3
2011000016526,700,7,4,2,2
2011000016574,813,1,1,3,2
2011000016617,600,1,1,4,1
2011000016643,400,1,1,4,2
2011000016690,103,2,3,3,2
2011000017165,817,1,1,3,2
2011000017258,101,2,3,1,2
2011000017270,817,3,4,2,3
2011000017493,810,4,4,3,2
2011000017517,815,1,1,3,2
2011000017581,803,2,3,1,2
2011000017664,400,1,1,4,2
2011000017680,902,1,1,2,2
2011000017898,802,1,1,3,2
2011000018078,803,4,4,2,3
2011000018118,803,1,1,1,1
2011000018186,811,3,3,4,2
2011000018198,600,2,3,4,2
2011000018246,501,1,1,4,2
2011000018257,818,1,1,4,1
2011000018352,101,2,3,3,2
2011000018370,816,2,3,2,2
2011000018395,400,1,1,4,2
2011000018408,101,3,4,2,2
2011000018413,820,2,3,4,2
2011000018466,811,2,3,3,3
2011000018475,502,3,4,3,2
2011000018540,1000,2,3,3,2
2011000018794,811,1,1,4,2
2011000018852,810,2,3,4,2
2011000018921,812,3,3,2,3
2011000018974,300,2,3,3,2
2011000018995,801,5,4,2,2
2011000019311,200,1,1,1,1
2011000019439,101,1,1,3,1
2011000019565,817,4,4,1,2
2011000019730,400,2,3,4,2
2011000019985,806,3,2,2,2
2011000020024,801,2,3,4,2
2011000020111,812,2,3,2,2
2011000020114,818,2,3,3,3
2011000020168,103,1,1,4,2
2011000020242,803,4,3,3,3
2011000020323,820,2,3,3,2
2011000020327,901,4,2,2,2
2011000020390,801,3,4,3,2
2011000020433,905,3,2,2,2
2011000020549,600,2,3,3,2
2011000020557,803,1,1,2,2
2011000020647,818,2,3,3,3
2011000020785,801,3,4,3,2
2011000020790,819,3,4,3,2
2011000020804,200,6,4,2,3
2011000020937,806,2,3,3,3
2011000020950,1000,3,4,2,2
2011000020974,700,2,3,3,2
2011000021161,400,2,3,4,3
2011000021317,819,2,3,2,2
2011000021375,809,1,1,3,2
2011000021389,809,3,4,1,2
2011000021423,806,2,3,4,2
2011000021457,502,2,3,2,3
2011000021507,700,1,1,3,2
2011000021532,700,2,3,3,3
2011000021610,802,4,4,3,3
2011000021621,400,2,2,2,2
2011000021622,802,1,1,2,2
2011000021799,814,2,3,3,2
2011000021901,815,1,1,2,1
2011000021938,200,1,1,4,1
2011000021994,815,1,1,4,2
2011000022024,816,4,3,3,2
2011000022029,905,2,3,3,2
2011000022038,300,3,3,4,2
2011000022096,819,1,1,3,2
2011000022134,814,4,4,2,3
2011000022164,818,1,1,3,2
2011000022302,803,2,3,4,2
2011000022396,815,4,4,1,2
2011000022436,700,1,1,2,2
2011000022443,812,1,1,4,2
2011000022507,501,3,4,1,2
2011000022598,819,1,1,3,2
2011000022652,819,3,3,3,2
2011000022697,200,3,4,2,2
2011000022755,811,1,1,3,2
2011000022787,905,3,4,1,2
2011000022804,822,2,3,3,2
2011000022820,502,1,1,3,2
2011000022875,822,1,1,2,2
2011000022988,904,3,3,3,2
2011000023046,502,1,1,2,2
2011000023058,815,1,1,2,2
2011000023115,300,3,3,4,2
2011000023120,802,2,3,2,3
2011000023132,904,2,3,2,2
2011000023269,816,5,4,2,2
2011000023430,502,1,1,4,2
2011000023433,1000,5,4,3,2
2011000023476,600,1,1,4,1
2011000023612,806,1,1,4,2
2011000023621,101,4,4,2,2
2011000023714,810,2,3,2,2
2011000023886,1000,6,4,2,3
2011000024198,801,3,4,3,2
2011000024284,400,1,1,4,1
2011000024304,600,2,3,2,2
2011000024399,501,1,1,3,2
2011000024412,902,5,4,3,3
2011000024415,807,6,4,2,2
2011000024532,905,3,3,1,2
2011000024537,905,3,4,1,2
2011000024547,501,2,3,4,2
2011000024683,501,1,1,4,1
2011000024696,903,1,1,3,2
2011000024912,820,2,3,2,2
2011000025126,806,3,3,3,2
2011000025188,902,2,3,3,3
2011000025226,300,2,3,2,3
2011000025358,902,1,1,4,2
2011000025402,400,4,2,2,2
2011000025607,822,2,3,3,2
2011000025663,804,2,3,3,3
2011000025723,812,3,4,2,2
2011000025764,819,2,3,4,2
2011000025923,103,2,3,3,2
2011000025938,600,1,1,3,2
2011000026055,811,6,4,3,3
2011000026092,802,2,3,4,2
2011000026196,101,2,3,3,1
2011000026269,200,4,4,3,3
2011000026398,804,4,4,2,2
2011000026443,809,2,3,3,2
2011000026449,815,1,1,1,1
2011000026709,300,4,4,3,3
2011000026750,1000,2,3,2,2
2011000026759,905,1,1,2,2
2011000026768,808,1,1,3,2
2011000026852,905,3,3,3,2
2011000026890,812,1,1,3,1
2011000026951,820,1,1,3,2
2011000027044,803,1,1,3,3
2011000027109,903,1,1,3,1
2011000027149,806,3,4,1,2
2011000027185,806,3,3,3,3
2011000027239,400,2,3,4,2
2011000027414,102,1,1,3,2
2011000027448,810,4,4,2,2
2011000027666,1000,1,1,2,1
2011000027667,811,3,2,2,2
2011000027688,905,3,3,2,2
2011000027714,501,2,3,4,2
2011000027757,600,2,3,4,2
2011000027772,400,3,3,3,2
2011000027853,819,3,4,3,3
2011000027881,501,3,4,3,2
2011000027907,812,2,3,4,3
2011000027954,903,2,3,2,2
2011000027986,700,3,4,2,2
2011000027989,905,4,3,3,3
2011000028090,819,2,3,3,2
2011000028131,804,2,3,3,3
2011000028173,810,4,4,2,2
2011000028251,801,2,3,3,2
2011000028264,901,2,3,3,2
2011000028366,501,2,3,2,3
2011000028407,501,3,3,3,2
2011000028486,820,3,4,2,2
2011000028523,810,2,3,4,2
2011000028678,600,2,3,2,2
2011000028744,200,2,3,4,2
2011000028750,819,3,3,4,3
2011000028773,806,4,4,2,3
2011000028788,818,2,3,3,2
2011000028833,801,4,4,3,2
2011000029024,300,4,4,2,2
2011000029479,802,4,3,3,2
2011000029745,801,3,4,3,3
2011000029805,805,4,4,2,3
2011000029852,820,2,3,3,3
2011000029868,811,2,3,1,2
2011000030010,821,6,4,2,2
2011000030098,200,1,1,2,2
2011000030242,819,4,4,2,3
2011000030267,103,2,3,3,2
2011000030367,813,1,1,3,3
2011000030393,103,4,4,2,2
2011000030405,814,2,3,3,3
2011000030422,903,6,4,3,2
2011000030575,905,3,3,3,2
2011000030669,819,2,3,4,2
2011000030717,808,1,1,1,2
2011000030738,902,1,1,1,1
2011000030830,600,2,3,1,2
2011000030964,810,1,1,2,2
2011000030986,814,1,1,2,2
2011000031006,819,3,3,4,2
2011000031118,400,3,3,3,2
2011000031177,809,3,2,2,1
2011000031288,600,2,3,4,2
2011000031412,103,1,1,4,2
2011000031460,103,2,3,3,3
2011000031469,801,2,3,4,2
2011000031575,200,3,3,1,2
2011000031612,814,1,1,3,2
2011000031634,815,2,3,2,3
2011000031695,600,2,3,4,2
2011000031717,813,2,3,2,3
2011000031722,501,4,4,3,2
2011000031757,810,1,1,1,1
2011000031775,808,1,1,3,2
2011000031835,815,4,4,3,2
2011000031951,804,4,4,3,3
2011000032031,200,2,3,2,2
2011000032224,502,1,1,4,2
2011000032254,600,2,3,4,2
2011000032312,600,4,3,3,2
2011000032446,103,4,4,1,2
2011000032453,501,2,2,2,1
2011000032502,501,1,1,3,1
2011000032569,902,2,3,4,3
2011000032592,804,3,2,3,2
2011000032701,812,1,1,2,2
2011000032831,805,1,1,2,2
2011000032871,600,3,2,2,2
2011000032970,818,2,3,3,3
2011000033002,905,1,1,4,1
2011000033010,808,2,3,3,3
2011000033256,817,4,4,2,3
2011000033337,600,1,1,3,2
2011000033361,300,2,3,3,3
2011000033514,400,2,3,3,2
2011000033725,300,3,3,2,3
2011000033734,700,1,1,4,1
2011000033813,815,2,3,4,2
2011000033858,818,2,3,2,3
2011000033873,300,1,1,2,2
2011000033904,811,1,1,4,2
2011000033945,103,1,1,4,2
2011000034084,806,6,4,2,2
2011000034120,809,1,1,4,2
2011000034151,822,2,3,4,3
2011000034350,400,1,1,3,1
2011000034357,821,5,4,3,3
2011000034402,806,2,3,3,2
2011000034586,807,1,1,4,2
2011000034591,819,3,4,3,2
2011000034594,814,2,3,3,3
2011000034646,200,1,1,3,2
2011000034695,820,1,1,4,2
2011000034719,811,2,3,3,2
2011000034810,822,1,1,2,2
2011000034944,103,2,3,3,3
2011000034998,804,3,3,3,3
2011000035085,809,2,3,4,2
2011000035207,103,2,3,3,2
2011000035319,600,4,4,2,2
2011000035381,812,1,1,2,2
2011000035440,809,2,3,2,3
2011000035480,801,1,1,4,2
2011000035522,200,3,4,2,2
2011000035527,502,2,3,4,2
2011000035591,819,1,1,4,2
2011000035650,101,4,4,2,2
2011000035680,300,2,3,3,2
2011000035817,700,2,3,2,2
2011000035869,817,4,4,2,3
2011000035998,102,2,3,3,3
2011000036106,812,1,1,4,1
2011000036131,600,4,4,3,2
2011000036159,812,2,3,2,2
2011000036199,812,2,3,3,2
2011000036325,101,3,4,1,2
2011000036368,807,2,3,3,2
2011000036384,811,1,1,3,2
2011000036398,600,3,3,4,2
2011000036443,810,1,1,4,2
2011000036480,821,2,3,2,3
2011000036572,103,4,4,2,3
2011000036573,817,1,1,4,1
2011000036631,821,2,3,3,2
2011000036663,810,1,1,2,1
2011000036673,819,2,3,2,2
2011000036684,502,2,3,3,2
2011000036786,822,3,4,3,2
2011000036822,805,1,1,4,2
2011000036878,905,4,2,2,2
2011000036887,901,2,3,1,2
2011000036901,822,2,3,4,3
2011000036943,809,2,3,3,3
2011000037031,813,1,1,3,1
2011000037082,103,3,3,3,2
2011000037088,102,5,4,2,3
2011000037199,813,1,1,3,2
2011000037304,902,1,1,3,2
2011000037358,819,1,1,2,2
2011000037470,812,1,1,3,2
2011000037552,600,4,4,2,2
2011000037702,904,1,1,3,2
2011000037830,902,1,1,2,2
2011000037853,1000,3,3,3,2
2011000037871,300,4,4,3,2
2011000038006,816,1,1,3,1
2011000038227,816,2,3,4,2
2011000038235,812,2,3,2,3
2011000038360,300,1,1,3,2
2011000038419,818,2,3,2,2
2011000038489,903,2,3,2,2
2011000038622,903,2,3,2,3
2011000038635,812,2,3,2,2
2011000038733,820,1,1,4,2
2011000038748,901,1,1,2,2
2011000038785,801,1,1,3,2
2011000038832,817,3,3,3,2
2011000038860,806,2,3,3,2
2011000038978,817,1,1,4,1
2011000039065,801,1,1,4,2
2011000039112,821,4,4,2,3
2011000039218,400,2,3,4,2
2011000039221,809,3,4,1,2
2011000039385,101,2,3,3,2
2011000039460,803,1,1,4,2
2011000039528,502,2,3,4,2
2011000039530,815,1,1,4,1
2011000039769,502,2,3,3,1
2011000039780,822,4,4,2,1
2011000039799,103,1,1,4,2
2011000039825,821,2,3,3,3
2011000040010,820,1,1,4,2
2011000040133,903,2,3,3,2
2011000040137,806,2,3,3,2
2011000040231,902,2,3,1,1
2011000040430,902,1,1,3,3
2011000040493,815,3,4,2,2
2011000040674,818,2,3,2,3
2011000040686,821,3,4,3,3
2011000040731,812,2,3,2,2
2011000040830,819,1,1,3,2
2011000040944,817,7,4,2,2
2011000041049,807,2,3,3,3
2011000041126,806,5,4,2,2
2011000041153,807,2,3,4,2
2011000041207,815,2,3,2,2
2011000041259,101,1,1,4,1
2011000041292,818,4,3,3,3
2011000041347,812,2,3,4,3
2011000041365,816,2,3,4,2
2011000041370,811,4,4,3,3
2011000041586,821,5,4,2,3
2011000041617,810,1,1,4,2
2011000041635,820,3,4,3,3
2011000041643,502,2,3,3,2
2011000041801,502,5,4,2,2
2011000041927,200,1,1,4,2
2011000041942,903,2,3,4,2
2011000041954,200,1,1,2,2
2011000041956,103,2,3,3,2
2011000042027,813,4,3,2,3
2011000042039,815,2,3,4,2
2011000042056,600,1,1,2,2
2011000042145,810,5,3,3,2
2011000042231,801,1,1,4,2
2011000042242,814,1,1,4,2
2011000042325,811,1,1,4,1
2011000042421,1000,2,2,2,2
2011000042426,809,1,1,2,2
2011000042452,822,2,3,4,2
2011000042632,1000,2,3,3,2
2011000042670,400,2,3,4,2
2011000042685,1000,3,4,3,2
2011000042703,809,5,4,2,2
2011000042856,400,2,3,3,2
2011000042964,600,1,1,4,2
2011000043041,902,3,3,3,3
2011000043087,802,5,4,2,2
2011000043278,809,4,4,2,2
2011000043328,501,4,4,3,2
2011000043416,813,3,4,3,2
2011000043433,902,4,4,2,3
2011000043522,813,5,4,2,2
2011000043560,817,1,1,4,2
2011000043644,400,2,3,4,2
2011000043713,815,1,1,3,1
2011000044113,1000,1,1,2,2
2011000044156,810,3,3,4,3
2011000044359,821,5,4,3,3
2011000044371,400,1,1,4,2
2011000044402,300,1,1,3,2
2011000044458,801,3,3,3,3
2011000044532,200,1,1,2,2
2011000044644,904,3,2,2,2
2011000044690,300,1,1,3,2
2011000044788,811,1,1,2,2
2011000044812,801,2,3,3,1
2011000044827,902,4,4,2,2
2011000044903,101,2,3,4,2
2011000044924,700,2,3,3,3
2011000044982,103,4,4,2,3
2011000045137,400,4,4,1,2
2011000045187,400,5,4,2,2
2011000045199,300,2,3,4,2
2011000045261,808,3,3,3,2
2011000045358,813,1,1,1,1
2011000045405,810,2,3,3,3
2011000045422,822,2,3,3,2
2011000045452,501,4,3,3,3
2011000045457,400,6,4,2,2
2011000045501,600,3,3,3,2
2011000045539,805,2,3,2,3
2011000045546,101,1,1,2,2
2011000045573,804,2,3,3,3
2011000045637,801,1,1,4,2
2011000045808,811,3,4,3,3
2011000045857,905,2,3,2,2
2011000045965,811,2,2,3,2
2011000046014,804,3,4,2,3
2011000046028,902,4,4,3,2
2011000046038,903,2,3,3,2
2011000046324,815,2,3,2,2
2011000046364,600,1,1,2,2
2011000046370,813,1,1,1,1
2011000046447,400,1,1,2,1
2011000046514,801,3,4,3,3
2011000046565,816,5,4,2,2
2011000046696,805,1,1,1,2
2011000046867,815,2,3,3,2
2011000046903,821,4,4,3,3
2011000046937,300,4,4,2,3
2011000046962,805,5,4,2,2
2011000047001,600,5,4,2,2
2011000047054,501,3,3,3,2
2011000047221,805,1,1,4,1
2011000047401,903,1,1,3,2
2011000047430,200,3,3,2,2
2011000047485,400,2,2,2,2
2011000047492,103,2,3,3,2
2011000047533,802,3,4,3,3
2011000047552,815,4,4,2,3
2011000047696,102,1,1,3,1
2011000047723,810,1,1,3,2
2011000047725,501,4,3,3,2
2011000047818,200,2,3,3,2
2011000047851,811,4,4,2,2
2011000047903,400,5,4,2,3
2011000048120,300,4,2,2,2
2011000048127,801,1,1,3,2
2011000048146,1000,2,3,4,3
2011000048253,819,2,2,2,2
2011000048258,805,1,1,2,2
2011000048268,801,1,1,3,2
2011000048340,807,2,3,2,2
2011000048391,814,2,3,2,3
2011000048537,801,4,4,3,3
2011000048588,600,1,1,2,2
2011000048609,600,2,3,4,2
2011000048713,502,2,3,4,2
2011000048716,810,1,1,3,2
2011000048806,600,4,4,3,2
2011000048949,905,4,4,2,2
2011000049181,502,2,3,3,2
2011000049224,600,1,1,3,2
2011000049245,600,2,3,3,3
2011000049298,103,2,3,3,2
2011000049322,813,2,2,2,3
2011000049366,802,4,4,2,2
2011000049399,1000,2,3,3,2
2011000049430,805,3,2,2,2
2011000049511,803,3,3,3,2
2011000049651,904,3,4,2,2
2011000049654,400,2,3,4,1
2011000049672,816,1,1,3,2
2011000049676,812,1,1,3,2
2011000049736,809,3,3,3,2
2011000050070,815,2,3,2,3
2011000050138,501,2,3,4,2
2011000050272,901,1,1,3,2
2011000050368,810,2,3,4,2
2011000050556,806,1,1,2,2
2011000050582,905,1,1,4,2
2011000050698,821,3,3,3,2
2011000050708,1000,2,3,3,2
2011000050741,822,2,3,3,3
2011000050781,1000,1,1,3,2
2011000050853,801,2,3,3,3
2011000050858,813,1,1,2,2
2011000050890,904,2,3,3,2
2011000050976,822,4,4,3,3
2011000051368,101,1,1,3,2
2011000051693,801,2,3,4,2
2011000051912,815,2,3,1,2
2011000051938,902,1,1,1,1
2011000052027,400,1,1,4,2
2011000052031,901,2,2,2,2
