hid,sample_geo,groupquarter,groupquarter_dummy,groupquarter_old
2010000791514,200,1,1,1
2010000791989,700,1,1,1
2010000792487,819,1,1,1
2010000792659,901,1,1,2
2010000793337,101,1,1,2
2010000793855,101,1,1,2
2010000794115,819,1,1,1
2010000794198,1000,1,1,1
2010000794245,803,1,1,1
2010000794290,902,1,1,1
2010000796248,300,1,1,1
2010000797864,802,1,1,1
2010000798581,1000,1,1,1
2010000799788,807,1,1,1
2010000801204,815,1,1,1
2010000801492,300,1,1,1
2010000803983,905,1,1,1
2010000805285,400,1,1,1
2010000805912,803,1,1,2
2010000808705,901,1,1,2
2010000809502,1000,1,1,1
2010000810433,600,1,1,1
2010000811589,812,1,1,1
2010000812994,600,1,1,2
2010000813925,905,1,1,1
2010000816181,807,1,1,1
2010000816300,818,1,1,1
2010000816927,200,1,1,1
2010000817368,801,1,1,1
2010000820303,1000,1,1,1
2010000821119,901,1,1,2
2010000822946,807,1,1,1
2010000823728,803,1,1,2
2010000823977,600,1,1,2
2010000825556,810,1,1,1
2010000825832,103,1,1,1
2010000825918,814,1,1,2
2010000827237,816,1,1,1
2010000827662,502,1,1,1
2010000829749,812,1,1,1
2010000829824,814,1,1,2
2010000832669,400,1,1,1
2010000833420,803,1,1,2
2010000833543,818,1,1,1
2010000834214,808,1,1,2
2010000835136,819,1,1,1
2010000837311,903,1,1,2
2010000838899,809,1,1,1
2010000841166,1000,1,1,1
2010000842311,1000,1,1,1
2010000843090,905,1,1,2
2010000843727,812,1,1,1
2010000843819,808,1,1,1
2010000844481,200,1,1,2
2010000846491,903,1,1,2
2010000848218,400,1,1,1
2010000849389,1000,1,1,1
2010000849687,502,1,1,2
2010000850052,1000,1,1,1
2010000850492,809,1,1,1
2010000850687,905,1,1,2
2010000851074,815,1,1,1
2010000853634,600,1,1,2
2010000854055,1000,1,1,1
2010000854468,813,1,1,2
2010000856754,809,1,1,1
2010000858234,300,1,1,1
2010000861151,815,1,1,1
2010000862165,300,1,1,1
2010000862533,1000,1,1,1
2010000863820,809,1,1,1
2010000864418,812,1,1,1
2010000866467,814,1,1,2
2010000870320,600,1,1,2
2010000872827,807,1,1,1
2010000876097,903,1,1,2
2010000876327,501,1,1,1
2010000876360,200,1,1,2
2010000876433,812,1,1,1
2010000876549,903,1,1,1
2010000877537,501,1,1,1
2010000877890,101,1,1,2
2010000881224,1000,1,1,1
2010000882511,400,1,1,1
2010000883597,812,1,1,1
2010000884041,905,1,1,1
2010000886518,200,1,1,1
2010000887285,803,1,1,2
2010000897479,905,1,1,1
2010000900134,1000,1,1,1
2010000900773,801,1,1,1
2010000901460,802,1,1,1
2010000901861,812,1,1,1
2010000902209,501,1,1,2
2010000903236,801,1,1,1
2010000905278,101,1,1,2
2010000905614,803,1,1,2
2010000908282,1000,1,1,1
2010000909818,801,1,1,2
2010000911429,812,1,1,1
2010000914739,901,1,1,2
2010000914933,200,1,1,2
2010000915013,814,1,1,2
2010000915453,1000,1,1,1
2010000916435,1000,1,1,1
2010000917533,816,1,1,1
2010000917999,1000,1,1,1
2010000918479,600,1,1,1
2010000920419,101,1,1,2
2010000923621,803,1,1,2
2010000924041,811,1,1,1
2010000928864,814,1,1,2
2010000931186,1000,1,1,1
2010000932430,815,1,1,1
2010000933936,200,1,1,1
2010000934159,811,1,1,1
2010000934209,818,1,1,1
2010000934908,1000,1,1,1
2010000935650,101,1,1,2
2010000939164,901,1,1,2
2010000939491,820,1,1,1
2010000940284,901,1,1,2
2010000941393,502,1,1,1
2010000942113,200,1,1,1
2010000942352,1000,1,1,1
2010000944181,700,1,1,2
2010000944354,400,1,1,1
2010000944497,814,1,1,2
2010000946213,812,1,1,1
2010000948382,501,1,1,1
2010000948915,803,1,1,2
2010000951999,812,1,1,2
2010000952597,803,1,1,2
2010000953981,200,1,1,2
2010000955526,803,1,1,2
2010000956517,901,1,1,2
2010000957064,600,1,1,1
2010000958247,501,1,1,1
2010000958855,1000,1,1,1
2010000960052,1000,1,1,1
2010000962771,814,1,1,2
2010000964144,815,1,1,1
2010000964368,903,1,1,2
2010000965490,901,1,1,2
2010000965820,600,1,1,1
2010000966254,1000,1,1,1
2010000968241,812,1,1,1
2010000970146,400,1,1,2
2010000970180,819,1,1,1
2010000970930,803,1,1,2
2010000971165,200,1,1,2
2010000971169,1000,1,1,1
2010000973576,1000,1,1,1
2010000973591,801,1,1,1
2010000973930,901,1,1,2
2010000976215,1000,1,1,1
2010000978119,502,1,1,1
2010000980324,200,1,1,2
2010000980354,814,1,1,2
2010000980830,815,1,1,1
2010000981359,814,1,1,2
2010000982361,901,1,1,1
2010000982411,812,1,1,1
2010000983238,803,1,1,1
2010000985163,814,1,1,2
2010000985833,102,1,1,2
2010000986477,101,1,1,2
2010000988582,1000,1,1,1
2010000990424,700,1,1,1
2010000990698,803,1,1,2
2010000994576,400,1,1,1
2010000995145,811,1,1,1
2010000995545,818,1,1,1
2010000995968,905,1,1,1
2010000997409,103,1,1,1
2010000999251,102,1,1,2
2010000999891,901,1,1,2
2010001000678,812,1,1,1
2010001000711,103,1,1,1
2010001002066,810,1,1,2
2010001007748,808,1,1,1
2010001011441,300,1,1,2
2010001011557,812,1,1,1
2010001015420,300,1,1,1
2010001016458,102,1,1,2
2010001017301,808,1,1,1
2010001017514,103,1,1,1
2010001017917,300,1,1,2
2010001019792,501,1,1,1
2010001020156,809,1,1,1
2010001023675,700,1,1,2
2010001025907,903,1,1,2
2010001027091,814,1,1,2
2010001027648,1000,1,1,1
2010001027905,814,1,1,2
2010001030175,816,1,1,1
2010001031449,102,1,1,2
2010001031669,1000,1,1,1
2010001032142,905,1,1,1
2010001033271,501,1,1,1
2010001034145,200,1,1,1
2010001037076,814,1,1,2
2010001045059,103,1,1,1
2010001047084,815,1,1,1
2010001047234,600,1,1,1
2010001048537,200,1,1,2
2010001049034,901,1,1,2
2010001051864,811,1,1,1
2010001053993,803,1,1,2
2010001055159,803,1,1,2
2010001057420,813,1,1,2
2010001057615,903,1,1,1
2010001058465,901,1,1,2
2010001058683,903,1,1,2
2010001059794,803,1,1,1
2010001060192,400,1,1,1
2010001060754,400,1,1,1
2010001061132,101,1,1,2
2010001062669,200,1,1,2
2010001063516,1000,1,1,1
2010001064713,803,1,1,2
2010001066461,1000,1,1,1
2010001071713,901,1,1,1
2010001073379,810,1,1,1
2010001073745,1000,1,1,1
2010001075144,901,1,1,2
2010001075987,600,1,1,2
2010001076541,102,1,1,1
2010001078976,901,1,1,2
2010001079325,1000,1,1,1
2010001080231,102,1,1,2
2010001080586,400,1,1,1
2010001083041,901,1,1,2
2010001083128,1000,1,1,1
2010001084060,818,1,1,1
2010001085571,600,1,1,2
2010001088617,819,1,1,1
2010001089273,300,1,1,1
2010001091573,812,1,1,1
2010001092400,809,1,1,1
2010001094423,400,1,1,1
2010001095242,901,1,1,2
2010001097489,815,1,1,1
2010001101803,803,1,1,2
2010001104987,803,1,1,2
2010001106317,901,1,1,2
2010001107278,809,1,1,1
2010001109268,905,1,1,2
2010001109864,813,1,1,2
2010001112105,501,1,1,2
2010001112588,901,1,1,2
2010001113850,812,1,1,1
2010001114043,901,1,1,2
2010001114244,700,1,1,2
2010001118530,103,1,1,1
2010001123395,901,1,1,2
2010001123697,901,1,1,2
2010001124850,814,1,1,2
2010001124962,600,1,1,1
2010001129674,901,1,1,2
2010001130519,905,1,1,1
2010001131380,300,1,1,2
2010001136894,1000,1,1,1
2010001137358,502,1,1,1
2010001137527,600,1,1,2
2010001138084,501,1,1,2
2010001138450,400,1,1,1
2010001138726,818,1,1,1
2010001139099,101,1,1,2
2010001142819,200,1,1,1
2010001144961,803,1,1,2
2010001147361,901,1,1,2
2010001149655,903,1,1,1
2010001151590,1000,1,1,1
2010001155210,903,1,1,2
2010001155582,400,1,1,1
2010001156645,809,1,1,1
2010001157132,901,1,1,2
2010001157326,1000,1,1,1
2010001157715,901,1,1,2
2010001160808,806,1,1,1
2010001161187,200,1,1,1
2010001161719,1000,1,1,1
2010001162110,903,1,1,2
2010001163806,1000,1,1,1
2010001163921,803,1,1,2
2010001164830,200,1,1,1
2010001165275,901,1,1,2
2010001166158,200,1,1,1
2010001166331,1000,1,1,1
2010001166354,806,1,1,2
2010001167431,812,1,1,1
2010001167456,700,1,1,2
2010001171371,901,1,1,2
2010001171939,200,1,1,2
2010001173057,818,1,1,2
2010001173934,819,1,1,1
2010001178173,501,1,1,1
2010001181235,1000,1,1,1
2010001181848,803,1,1,2
2010001185807,1000,1,1,1
2010001187048,807,1,1,1
2010001187390,809,1,1,1
2010001187731,502,1,1,1
2010001189398,905,1,1,1
2010001190143,801,1,1,1
2010001191588,1000,1,1,1
2010001192618,811,1,1,1
2010001196364,901,1,1,2
2010001196536,905,1,1,1
2010001196750,810,1,1,1
2010001196929,818,1,1,1
2010001197078,807,1,1,1
2010001199138,814,1,1,2
2010001199872,812,1,1,1
2010001200792,803,1,1,2
2010001201820,814,1,1,2
2010001202245,600,1,1,1
2010001204434,101,1,1,2
2010001204776,803,1,1,2
2010001205592,801,1,1,2
2010001207463,501,1,1,1
2010001208994,501,1,1,1
2010001210212,502,1,1,1
2010001210307,1000,1,1,1
2010001210884,200,1,1,2
2010001212292,300,1,1,2
2010001212596,819,1,1,1
2010001213385,812,1,1,2
2010001214150,901,1,1,2
2010001214223,1000,1,1,1
2010001215411,803,1,1,2
2010001216477,815,1,1,1
2010001216828,700,1,1,2
2010001217012,803,1,1,1
2010001217497,818,1,1,1
2010001219206,501,1,1,1
2010001220534,816,1,1,1
2010001220789,200,1,1,2
2010001224615,816,1,1,1
2010001225141,1000,1,1,1
2010001226058,807,1,1,1
2010001226381,818,1,1,1
2010001227556,200,1,1,2
2010001228753,901,1,1,2
2010001230433,813,1,1,2
2010001230506,901,1,1,2
2010001231899,817,1,1,1
2010001236268,812,1,1,2
2010001238347,902,1,1,1
2010001239719,803,1,1,1
2010001241809,806,1,1,2
2010001242370,300,1,1,2
2010001242790,1000,1,1,1
2010001243369,818,1,1,1
2010001243589,811,1,1,1
2010001245875,806,1,1,1
2010001248759,501,1,1,2
2010001250765,905,1,1,1
2010001251270,812,1,1,2
2010001251376,700,1,1,2
2010001251567,901,1,1,2
2010001252116,814,1,1,2
2010001252166,820,1,1,1
2010001252602,814,1,1,2
2010001253036,812,1,1,1
2010001253704,1000,1,1,1
2010001255712,200,1,1,2
2010001255837,502,1,1,1
2010001257267,809,1,1,1
2010001258024,1000,1,1,1
2010001259120,1000,1,1,1
2010001259143,1000,1,1,1
2010001260319,803,1,1,2
2010001266579,814,1,1,2
2010001266804,400,1,1,1
2010001267574,814,1,1,2
2010001268566,200,1,1,2
2010001269605,103,1,1,1
2010001270120,103,1,1,1
2010001270872,300,1,1,2
2010001271375,812,1,1,2
2010001271750,400,1,1,1
2010001272839,502,1,1,2
2010001273678,803,1,1,1
2010001274673,812,1,1,1
2010001274949,1000,1,1,1
2010001275690,816,1,1,1
2010001278229,1000,1,1,1
2010001279341,901,1,1,2
2010001280781,812,1,1,2
2010001280990,1000,1,1,1
2010001282042,815,1,1,1
2010001282401,1000,1,1,1
2010001284011,811,1,1,1
2010001285014,901,1,1,1
2010001285340,806,1,1,2
2010001285778,200,1,1,2
2010001288296,300,1,1,2
2010001288311,200,1,1,1
2010001288389,807,1,1,1
2010001288861,600,1,1,1
2010001290158,600,1,1,2
2010001290940,600,1,1,1
2010001292677,806,1,1,2
2010001293465,815,1,1,1
2010001294445,102,1,1,2
2010001294505,811,1,1,1
2010001295019,300,1,1,2
2010001295908,905,1,1,1
2010001296053,801,1,1,1
2010001296462,816,1,1,1
2010001300090,813,1,1,2
2010001301487,103,1,1,1
2010001302959,300,1,1,2
2010001309720,812,1,1,2
2010001312100,200,1,1,2
2010001313979,807,1,1,1
2010001315361,300,1,1,1
2010001315725,809,1,1,1
2010001318501,808,1,1,2
2010001319976,807,1,1,1
2010001320106,300,1,1,1
2010001321525,803,1,1,1
2010001322546,1000,1,1,1
2010001325121,901,1,1,2
2010001327063,901,1,1,2
2010001328909,1000,1,1,1
2010001329508,809,1,1,1
2010001329843,801,1,1,1
2010001333967,501,1,1,1
2010001334158,819,1,1,1
2010001334903,811,1,1,1
2010001335947,807,1,1,1
2010001337220,814,1,1,2
2010001338125,817,1,1,1
2010001338230,812,1,1,1
2010001338698,817,1,1,1
2010001338741,502,1,1,1
2010001338768,400,1,1,1
2010001341135,901,1,1,2
2010001342311,812,1,1,2
2010001346204,801,1,1,1
2010001346772,816,1,1,1
2010001347302,818,1,1,1
2010001347837,200,1,1,2
2010001348151,814,1,1,2
2010001348615,905,1,1,2
2010001349162,103,1,1,2
2010001349703,812,1,1,1
2010001350977,400,1,1,1
2010001351160,803,1,1,2
2010001352614,901,1,1,2
2010001353698,903,1,1,2
2010001353725,901,1,1,2
2010001354618,700,1,1,2
2010001355567,501,1,1,1
2010001355978,819,1,1,1
2010001356981,818,1,1,1
2010001358064,811,1,1,1
2010001360778,810,1,1,2
2010001365441,502,1,1,1
2010001366634,813,1,1,2
2010001367104,502,1,1,1
2010001368575,101,1,1,2
2010001368731,905,1,1,1
2010001369088,600,1,1,1
2010001369406,1000,1,1,1
2010001371990,1000,1,1,1
2010001372570,1000,1,1,1
2010001376483,903,1,1,1
2010001377350,816,1,1,1
2010001378814,502,1,1,1
2010001378932,803,1,1,2
2010001379726,1000,1,1,1
2010001379854,812,1,1,1
2010001379903,902,1,1,1
2010001381312,803,1,1,2
2010001382133,818,1,1,1
2010001383357,1000,1,1,1
2010001386231,300,1,1,1
2010001388333,803,1,1,2
2010001389427,400,1,1,1
2010001390981,103,1,1,1
2010001392063,502,1,1,1
2010001393481,1000,1,1,1
2010001394839,803,1,1,2
2010001398444,818,1,1,2
2010001398677,802,1,1,1
2010001399500,819,1,1,1
2010001401438,102,1,1,1
2010001401649,300,1,1,1
2010001403422,200,1,1,1
2010001403866,811,1,1,1
2010001404505,812,1,1,1
2010001406510,803,1,1,1
2010001410335,1000,1,1,1
2010001413097,1000,1,1,1
2010001413848,300,1,1,1
2010001414141,807,1,1,1
2010001414487,902,1,1,1
2011000001252,400,1,1,1
2011000001279,903,1,1,2
2011000001583,103,1,1,2
2011000002115,101,1,1,2
2011000003860,700,1,1,2
2011000004447,102,1,1,2
2011000005804,810,1,1,1
2011000007196,903,1,1,2
2011000008987,808,1,1,2
2011000009140,807,1,1,2
2011000010007,803,1,1,2
2011000010093,803,1,1,2
2011000010189,903,1,1,2
2011000010361,400,1,1,1
2011000010794,810,1,1,1
2011000012940,802,1,1,1
2011000013177,905,1,1,1
2011000014772,805,1,1,1
2011000015996,400,1,1,1
2011000016514,802,1,1,1
2011000016631,901,1,1,2
2011000017159,811,1,1,1
2011000018185,200,1,1,2
2011000018323,400,1,1,1
2011000018567,1000,1,1,2
2011000018578,901,1,1,2
2011000020434,813,1,1,2
2011000020780,901,1,1,2
2011000022621,200,1,1,1
2011000022935,807,1,1,1
2011000023452,903,1,1,1
2011000024573,700,1,1,1
2011000025431,502,1,1,1
2011000026361,103,1,1,2
2011000027371,803,1,1,2
2011000027859,400,1,1,1
2011000027920,700,1,1,2
2011000028644,1000,1,1,1
2011000030599,901,1,1,2
2011000031220,901,1,1,2
2011000031601,101,1,1,2
2011000031727,400,1,1,2
2011000031907,400,1,1,1
2011000033271,901,1,1,2
2011000033416,300,1,1,2
2011000033468,803,1,1,1
2011000033578,103,1,1,2
2011000035282,1000,1,1,1
2011000036512,502,1,1,1
2011000037527,400,1,1,1
2011000038773,903,1,1,2
2011000039080,803,1,1,2
2011000040325,812,1,1,1
2011000040561,1000,1,1,1
2011000041456,1000,1,1,1
2011000041572,816,1,1,2
2011000042465,814,1,1,2
2011000043141,816,1,1,1
2011000043902,818,1,1,1
2011000043906,903,1,1,1
2011000044180,200,1,1,2
2011000044202,811,1,1,1
2011000044317,400,1,1,1
2011000045652,501,1,1,2
2011000046993,805,1,1,1
2011000047421,103,1,1,1
2011000048645,200,1,1,2
2011000050032,101,1,1,2
2011000051051,903,1,1,2
2011000051226,812,1,1,1
2011000051275,200,1,1,2
2011000052469,814,1,1,2
2011000053509,905,1,1,2
2011000053978,1000,1,1,1
2011000054183,902,1,1,1
2011000055130,901,1,1,2
2011000055218,803,1,1,2
2011000055456,600,1,1,1
2011000056367,400,1,1,2
2011000056990,822,1,1,1
2011000057188,820,1,1,2
2011000058185,801,1,1,1
2011000058611,901,1,1,2
2011000060040,200,1,1,2
2011000060201,200,1,1,2
2011000060261,200,1,1,2
2011000061042,700,1,1,2
2011000061463,815,1,1,1
2011000061551,903,1,1,2
2011000062053,801,1,1,2
2011000062788,1000,1,1,1
2011000063539,904,1,1,2
2011000064129,901,1,1,2
2011000064630,812,1,1,1
2011000064796,502,1,1,1
2011000065543,101,1,1,1
2011000066370,300,1,1,1
2011000067173,700,1,1,2
2011000068595,901,1,1,2
2011000069061,600,1,1,2
2011000070120,1000,1,1,1
2011000070159,300,1,1,1
2011000070562,807,1,1,1
2011000072125,600,1,1,2
2011000072855,1000,1,1,1
2011000073558,101,1,1,2
2011000073605,300,1,1,1
2011000074237,812,1,1,1
2011000074408,501,1,1,1
2011000075329,400,1,1,1
2011000076108,103,1,1,1
2011000076371,400,1,1,1
2011000077381,903,1,1,2
2011000077526,502,1,1,1
2011000078189,818,1,1,2
2011000079846,101,1,1,2
2011000079945,300,1,1,1
2011000080151,1000,1,1,1
2011000080165,501,1,1,2
2011000080185,103,1,1,1
2011000080572,803,1,1,2
2011000080930,812,1,1,1
2011000080945,102,1,1,2
2011000081101,300,1,1,1
2011000084657,814,1,1,1
2011000085661,600,1,1,2
2011000085696,103,1,1,1
2011000086659,818,1,1,2
2011000087070,101,1,1,2
2011000088860,822,1,1,1
2011000088964,400,1,1,1
2011000089478,808,1,1,1
2011000089685,400,1,1,1
2011000090949,400,1,1,1
2011000091276,809,1,1,1
2011000091361,600,1,1,1
2011000091545,1000,1,1,1
2011000091569,300,1,1,2
2011000092101,807,1,1,1
2011000093696,815,1,1,2
2011000094312,502,1,1,1
2011000094364,808,1,1,1
2011000095570,817,1,1,2
2011000095630,809,1,1,2
2011000095719,600,1,1,1
2011000096788,502,1,1,1
2011000097362,901,1,1,2
2011000097724,600,1,1,1
2011000097757,811,1,1,2
2011000098217,300,1,1,1
2011000098379,812,1,1,1
2011000098754,600,1,1,1
2011000099035,1000,1,1,1
2011000099714,101,1,1,2
2011000099907,200,1,1,2
2011000100476,502,1,1,1
2011000102218,502,1,1,1
2011000102445,901,1,1,2
2011000102713,300,1,1,1
2011000102883,804,1,1,1
2011000103727,813,1,1,2
2011000104820,811,1,1,1
2011000105485,901,1,1,2
2011000105784,812,1,1,2
2011000107380,501,1,1,1
2011000108020,400,1,1,1
2011000108034,812,1,1,1
2011000108203,300,1,1,2
2011000109734,809,1,1,1
2011000110285,805,1,1,1
2011000110514,600,1,1,1
2011000111282,501,1,1,1
2011000112704,1000,1,1,1
2011000112773,1000,1,1,1
2011000113603,808,1,1,1
2011000113859,101,1,1,2
2011000114227,801,1,1,2
2011000114532,801,1,1,1
2011000115602,815,1,1,2
2011000116005,502,1,1,1
2011000116828,1000,1,1,1
2011000116890,1000,1,1,1
2011000117519,103,1,1,1
2011000117614,901,1,1,2
2011000118029,905,1,1,1
2011000118363,600,1,1,1
2011000119271,103,1,1,2
2011000119782,901,1,1,2
2011000120307,400,1,1,1
2011000120687,903,1,1,2
2011000120688,300,1,1,1
2011000122210,810,1,1,1
2011000123663,700,1,1,1
2011000124793,903,1,1,2
2011000125134,812,1,1,1
2011000126646,901,1,1,2
2011000126726,600,1,1,1
2011000127307,905,1,1,1
2011000128566,819,1,1,2
2011000131590,818,1,1,2
2011000132025,813,1,1,2
2011000132449,101,1,1,2
2011000132879,400,1,1,1
2011000133012,200,1,1,2
2011000133105,102,1,1,1
2011000133283,901,1,1,2
2011000133988,901,1,1,2
2011000133999,502,1,1,1
2011000134070,1000,1,1,1
2011000134499,903,1,1,1
2011000134849,818,1,1,1
2011000135813,818,1,1,1
2011000136244,901,1,1,1
2011000136576,400,1,1,1
2011000136760,700,1,1,2
2011000137312,803,1,1,2
2011000138200,700,1,1,2
2011000138794,103,1,1,2
2011000139165,502,1,1,1
2011000139846,1000,1,1,1
2011000140635,803,1,1,2
2011000140856,903,1,1,1
2011000141466,300,1,1,2
2011000143590,400,1,1,1
2011000144556,103,1,1,1
2011000144781,803,1,1,2
2011000145110,1000,1,1,1
2011000145868,102,1,1,2
2011000147091,400,1,1,1
2011000147196,1000,1,1,1
2011000148688,600,1,1,2
2011000149062,814,1,1,2
2011000150117,901,1,1,2
2011000150155,814,1,1,2
2011000150487,803,1,1,2
2011000151139,903,1,1,1
2011000151457,822,1,1,1
2011000151496,300,1,1,1
2011000151606,502,1,1,1
2011000151800,803,1,1,2
2011000152021,812,1,1,1
2011000152536,200,1,1,2
2011000153540,816,1,1,2
2011000153549,815,1,1,1
2011000153583,101,1,1,2
2011000154082,815,1,1,1
2011000155232,200,1,1,1
2011000155344,903,1,1,2
2011000155384,502,1,1,2
2011000157098,813,1,1,2
2011000157761,808,1,1,2
2011000159270,1000,1,1,1
2011000159518,501,1,1,1
2011000159733,103,1,1,1
2011000160278,812,1,1,1
2011000161103,903,1,1,1
2011000161527,1000,1,1,1
2011000161898,200,1,1,2
2011000162341,803,1,1,1
2011000162643,1000,1,1,1
2011000164212,817,1,1,1
2011000165281,813,1,1,1
2011000166307,803,1,1,2
2011000166560,501,1,1,1
2011000167059,101,1,1,2
2011000167250,200,1,1,1
2011000168956,814,1,1,2
2011000169243,901,1,1,2
2011000170344,811,1,1,1
2011000170604,400,1,1,1
2011000171987,902,1,1,1
2011000172465,300,1,1,1
2011000173777,901,1,1,2
2011000174388,200,1,1,1
2011000175789,502,1,1,1
2011000175896,813,1,1,2
2011000176014,1000,1,1,1
2011000176131,810,1,1,2
2011000176318,901,1,1,2
2011000176459,801,1,1,2
2011000177146,501,1,1,1
2011000177549,807,1,1,1
2011000179413,905,1,1,1
2011000181054,807,1,1,1
2011000181088,400,1,1,1
2011000182710,400,1,1,1
2011000184087,600,1,1,2
2011000184190,812,1,1,1
2011000184586,1000,1,1,2
2011000185190,200,1,1,2
2011000185388,501,1,1,1
2011000185849,1000,1,1,1
2011000186180,904,1,1,2
2011000187035,1000,1,1,1
2011000187178,801,1,1,1
2011000187656,814,1,1,2
2011000187871,815,1,1,1
2011000188399,813,1,1,2
2011000188782,1000,1,1,1
2011000189905,901,1,1,2
2011000189975,1000,1,1,1
2011000190120,1000,1,1,1
