hid,pid,sample_geo,age,sex,rpage,rpsex,ptotals,prtotals
4201,1,56,5,1,5,1,1,1
4202,1,56,5,1,5,1,1,1
4203,1,56,7,1,7,1,1,1
4203,2,56,6,2,6,2,1,1
4203,3,56,2,2,2,2,1,1
4203,4,56,2,2,2,2,1,1
4204,1,56,6,1,6,1,1,1
4204,2,56,1,1,1,1,1,1
4205,1,56,5,1,5,1,1,1
4205,2,56,5,2,5,2,1,1
4205,3,56,1,1,1,1,1,1
4205,4,56,1,1,1,1,1,1
4206,1,56,5,1,5,1,1,1
4206,2,56,5,2,5,2,1,1
4206,3,56,2,1,2,1,1,1
4206,4,56,1,2,1,2,1,1
4207,1,56,6,1,6,1,1,1
4207,2,56,5,2,5,2,1,1
4207,3,56,3,2,3,2,1,1
4208,1,56,6,2,6,2,1,1
4209,1,56,5,1,5,1,1,1
4209,2,56,3,1,3,1,1,1
4210,1,56,6,1,6,1,1,1
4210,2,56,2,1,2,1,1,1
4210,3,56,2,1,2,1,1,1
4210,4,56,2,1,2,1,1,1
4210,5,56,1,2,1,2,1,1
4210,6,56,1,2,1,2,1,1
4210,7,56,6,2,6,2,1,1
4210,8,56,5,2,5,2,1,1
4211,1,56,5,1,5,1,1,1
4212,1,56,4,1,4,1,1,1
4213,1,56,5,1,5,1,1,1
4214,1,56,6,1,6,1,1,1
4214,2,56,1,1,1,1,1,1
4215,1,56,6,1,6,1,1,1
4215,2,56,6,2,6,2,1,1
4216,1,71,6,1,6,1,1,1
4217,1,70,7,1,7,1,1,1
4217,2,70,6,2,6,2,1,1
4217,3,70,4,1,4,1,1,1
4218,1,70,6,1,6,1,1,1
4218,2,70,5,2,5,2,1,1
4218,3,70,4,2,4,2,1,1
4218,4,70,1,2,1,2,1,1
4218,5,70,1,2,1,2,1,1
4218,6,70,1,1,1,1,1,1
4219,1,90,6,1,6,1,1,1
4220,1,90,6,1,6,1,1,1
4220,2,90,6,2,6,2,1,1
4220,3,90,2,2,2,2,1,1
4221,1,74,5,1,5,1,1,1
4221,2,74,5,2,5,2,1,1
4221,3,74,1,2,1,2,1,1
4222,1,90,6,1,6,1,1,1
4222,2,90,6,1,6,1,1,1
4223,1,90,5,1,5,1,1,1
4224,1,71,5,1,5,1,1,1
4225,1,70,6,1,6,1,1,1
4226,1,75,5,1,5,1,1,1
4227,1,75,5,1,5,1,1,1
4228,1,75,7,1,7,1,1,1
4228,2,75,4,1,4,1,1,1
4228,3,75,5,2,5,2,1,1
4228,4,75,2,1,2,1,1,1
4228,5,75,7,2,7,2,1,1
4229,1,55,5,1,5,1,1,1
4229,2,55,5,2,5,2,1,1
4229,3,55,2,1,2,1,1,1
4229,4,55,2,1,2,1,1,1
4230,1,53,6,1,6,1,1,1
4230,2,53,2,2,2,2,1,1
4230,3,53,6,2,6,2,1,1
4230,4,53,2,2,2,2,1,1
4230,5,53,1,1,1,1,1,1
4231,1,53,5,1,5,1,1,1
4231,2,53,5,2,5,2,1,1
4231,3,53,1,1,1,1,1,1
4231,4,53,1,2,1,2,1,1
4232,1,53,5,2,5,2,1,1
4233,1,55,7,1,7,1,1,1
4233,2,55,6,2,6,2,1,1
4233,3,55,2,1,2,1,1,1
4233,4,55,2,2,2,2,1,1
4234,1,55,5,1,5,1,1,1
4234,2,55,5,2,5,2,1,1
4234,3,55,2,2,2,2,1,1
4234,4,55,1,1,1,1,1,1
4234,5,55,1,2,1,2,1,1
4235,1,55,5,1,5,1,1,1
4235,2,55,5,1,5,1,1,1
4236,1,55,6,1,6,1,1,1
4236,2,55,4,2,4,2,1,1
4236,3,55,1,2,1,2,1,1
4237,1,74,7,1,7,1,1,1
4237,2,74,6,2,6,2,1,1
4237,3,74,4,2,4,2,1,1
4237,4,74,2,1,2,1,1,1
4237,5,74,2,1,2,1,1,1
4238,1,74,7,1,7,1,1,1
4238,2,74,6,2,6,2,1,1
4238,3,74,3,1,3,1,1,1
4238,4,74,2,2,2,2,1,1
4238,5,74,2,1,2,1,1,1
4238,6,74,2,1,2,1,1,1
4238,7,74,1,2,1,2,1,1
4238,8,74,4,2,4,2,1,1
4239,1,74,8,1,8,1,1,1
4239,2,74,7,2,7,2,1,1
4239,3,74,5,1,5,1,1,1
4240,1,55,8,1,8,1,1,1
4240,2,55,7,2,7,2,1,1
4240,3,55,9,2,9,2,1,1
4241,1,75,5,1,5,1,1,1
4241,2,75,5,2,5,2,1,1
4241,3,75,1,1,1,1,1,1
4241,4,75,1,1,1,1,1,1
4241,5,75,2,2,2,2,1,1
4241,6,75,1,2,1,2,1,1
4242,1,75,5,1,5,1,1,1
4242,2,75,4,2,4,2,1,1
4243,1,53,5,1,5,1,1,1
4244,1,53,7,1,7,1,1,1
4245,1,53,5,1,5,1,1,1
4246,1,75,5,1,5,1,1,1
4246,2,75,5,2,5,2,1,1
4246,3,75,1,1,1,1,1,1
4246,4,75,1,1,1,1,1,1
4246,5,75,1,2,1,2,1,1
4247,1,75,7,1,7,1,1,1
4247,2,75,6,2,6,2,1,1
4247,3,75,3,1,3,1,1,1
4247,4,75,3,1,3,1,1,1
4247,5,75,2,1,2,1,1,1
4248,1,74,5,1,5,1,1,1
4249,1,74,5,1,5,1,1,1
4249,2,74,5,2,5,2,1,1
4249,3,74,1,1,1,1,1,1
4250,1,74,6,1,6,1,1,1
4250,2,74,8,1,8,1,1,1
4250,3,74,8,2,8,2,1,1
4250,4,74,6,2,6,2,1,1
4250,5,74,4,1,4,1,1,1
4250,6,74,2,2,2,2,1,1
4250,7,74,2,2,2,2,1,1
4251,1,74,7,1,7,1,1,1
4251,2,74,7,2,7,2,1,1
4251,3,74,4,2,4,2,1,1
4251,4,74,4,1,4,1,1,1
4252,1,56,7,1,7,1,1,1
4252,2,56,7,2,7,2,1,1
4252,3,56,3,1,3,1,1,1
4252,4,56,3,2,3,2,1,1
4252,5,56,2,2,2,2,1,1
4252,6,56,2,1,2,1,1,1
4253,1,56,6,1,6,1,1,1
4253,2,56,5,2,5,2,1,1
4253,3,56,2,1,2,1,1,1
4253,4,56,1,2,1,2,1,1
4254,1,56,6,1,6,1,1,1
4254,2,56,5,2,5,2,1,1
4254,3,56,1,1,1,1,1,1
4254,4,56,1,1,1,1,1,1
4255,1,56,5,2,5,2,1,1
4256,1,56,6,1,6,1,1,1
4256,2,56,6,2,6,2,1,1
4256,3,56,2,2,2,2,1,1
4256,4,56,2,1,2,1,1,1
4257,1,56,7,1,7,1,1,1
4257,2,56,6,2,6,2,1,1
4257,3,56,2,2,2,2,1,1
4257,4,56,2,2,2,2,1,1
4257,5,56,2,2,2,2,1,1
4257,6,56,1,1,1,1,1,1
4258,1,56,6,1,6,1,1,1
4258,2,56,6,2,6,2,1,1
4258,3,56,2,1,2,1,1,1
4258,4,56,2,1,2,1,1,1
4259,1,56,7,1,7,1,1,1
4259,2,56,7,2,7,2,1,1
4259,3,56,3,1,3,1,1,1
4259,4,56,4,2,4,2,1,1
4260,1,56,9,1,9,1,1,1
4260,2,56,9,2,9,2,1,1
4261,1,56,7,1,7,1,1,1
4261,2,56,7,2,7,2,1,1
4262,1,56,6,1,6,1,1,1
4262,2,56,5,2,5,2,1,1
4262,3,56,2,2,2,2,1,1
4262,4,56,1,1,1,1,1,1
4263,1,56,5,1,5,1,1,1
4263,2,56,5,2,5,2,1,1
4263,3,56,1,2,1,2,1,1
4264,1,55,7,1,7,1,1,1
4264,2,55,5,2,5,2,1,1
4264,3,55,2,2,2,2,1,1
4264,4,55,2,1,2,1,1,1
4265,1,74,5,1,5,1,1,1
4265,2,74,4,2,4,2,1,1
4266,1,74,5,1,5,1,1,1
4266,2,74,5,2,5,2,1,1
4267,1,74,5,1,5,1,1,1
4267,2,74,4,2,4,2,1,1
4268,1,56,7,1,7,1,1,1
4269,1,56,6,1,6,1,1,1
4270,1,74,7,1,7,1,1,1
4271,1,74,6,1,6,1,1,1
4272,1,74,5,1,5,1,1,1
4272,2,74,5,2,5,2,1,1
4272,3,74,1,1,1,1,1,1
4273,1,55,6,1,6,1,1,1
4273,2,55,5,2,5,2,1,1
4273,3,55,2,1,2,1,1,1
4273,4,55,1,2,1,2,1,1
4274,1,55,6,1,6,1,1,1
4274,2,55,5,2,5,2,1,1
4274,3,55,2,1,2,1,1,1
4274,4,55,2,1,2,1,1,1
4274,5,55,2,1,2,1,1,1
4274,6,55,1,1,1,1,1,1
4275,1,55,6,1,6,1,1,1
4275,2,55,5,2,5,2,1,1
4275,3,55,2,1,2,1,1,1
4275,4,55,1,1,1,1,1,1
4275,5,55,6,2,6,2,1,1
4276,1,53,6,1,6,1,1,1
4276,2,53,6,2,6,2,1,1
4276,3,53,2,2,2,2,1,1
4276,4,53,1,2,1,2,1,1
4276,5,53,5,2,5,2,1,1
4277,1,53,5,2,5,2,1,1
4278,1,74,5,1,5,1,1,1
4278,2,74,4,2,4,2,1,1
4278,3,74,1,1,1,1,1,1
4279,1,74,7,1,7,1,1,1
4280,1,74,5,1,5,1,1,1
4280,2,74,5,1,5,1,1,1
4280,3,74,5,1,5,1,1,1
4281,1,53,5,1,5,1,1,1
4282,1,53,7,1,7,1,1,1
4282,2,53,7,2,7,2,1,1
4282,3,53,3,2,3,2,1,1
4282,4,53,3,1,3,1,1,1
4282,5,53,2,2,2,2,1,1
4283,1,74,5,1,5,1,1,1
4284,1,74,8,1,8,1,1,1
4284,2,74,5,2,5,2,1,1
4284,3,74,2,2,2,2,1,1
4285,1,74,5,1,5,1,1,1
4285,2,74,5,2,5,2,1,1
4285,3,74,1,2,1,2,1,1
4286,1,75,7,1,7,1,1,1
4286,2,75,7,2,7,2,1,1
4286,3,75,4,2,4,2,1,1
4287,1,53,4,1,4,1,1,1
4287,2,53,6,1,6,1,1,1
4288,1,53,5,1,5,1,1,1
4288,2,53,5,2,5,2,1,1
4288,3,53,1,2,1,2,1,1
4289,1,53,5,1,5,1,1,1
4289,2,53,5,1,5,1,1,1
4290,1,53,6,1,6,1,1,1
4291,1,53,6,1,6,1,1,1
4292,1,55,6,1,6,1,1,1
4292,2,55,6,2,6,2,1,1
4292,3,55,8,1,8,1,1,1
4292,4,55,5,1,5,1,1,1
4292,5,55,3,1,3,1,1,1
4292,6,55,2,1,2,1,1,1
4292,7,55,3,2,3,2,1,1
4292,8,55,2,1,2,1,1,1
4292,9,55,7,2,7,2,1,1
4292,10,55,5,2,5,2,1,1
4292,11,55,2,1,2,1,1,1
4292,12,55,2,2,2,2,1,1
4293,1,74,5,1,5,1,1,1
4294,1,74,5,1,5,1,1,1
4295,1,53,6,1,6,1,1,1
4296,1,53,6,2,6,2,1,1
4297,1,53,6,1,6,1,1,1
4298,1,56,5,1,5,1,1,1
4298,2,56,5,2,5,2,1,1
4298,3,56,1,1,1,1,1,1
4299,1,56,6,1,6,1,1,1
4300,1,56,7,1,7,1,1,1
4300,2,56,6,2,6,2,1,1
4300,3,56,2,1,2,1,1,1
4300,4,56,2,1,2,1,1,1
4301,1,56,6,1,6,1,1,1
4301,2,56,6,2,6,2,1,1
4301,3,56,2,1,2,1,1,1
4301,4,56,2,1,2,1,1,1
4302,1,56,5,2,5,2,1,1
4303,1,55,7,1,7,1,1,1
4303,2,55,7,2,7,2,1,1
4303,3,55,7,2,7,2,1,1
4303,4,55,5,1,5,1,1,1
4303,5,55,4,2,4,2,1,1
4303,6,55,5,2,5,2,1,1
4303,7,55,4,2,4,2,1,1
4304,1,55,8,1,8,1,1,1
4304,2,55,8,2,8,2,1,1
4304,3,55,5,2,5,2,1,1
4305,1,55,8,1,8,1,1,1
4305,2,55,8,2,8,2,1,1
4305,3,55,4,2,4,2,1,1
4305,4,55,4,2,4,2,1,1
4305,5,55,4,2,4,2,1,1
4306,1,55,5,1,5,1,1,1
4307,1,74,7,1,7,1,1,1
4307,2,74,7,2,7,2,1,1
4308,1,74,6,1,6,1,1,1
4308,2,74,6,2,6,2,1,1
4308,3,74,3,1,3,1,1,1
4308,4,74,3,1,3,1,1,1
4309,1,74,6,1,6,1,1,1
4309,2,74,2,2,2,2,1,1
4309,3,74,2,1,2,1,1,1
4309,4,74,7,2,7,2,1,1
4309,5,74,6,2,6,2,1,1
4310,1,55,4,2,4,2,1,1
4310,2,55,7,2,7,2,1,1
4310,3,55,8,1,8,1,1,1
4311,1,55,5,1,5,1,1,1
4312,1,55,5,1,5,1,1,1
4313,1,53,5,1,5,1,1,1
4314,1,75,5,1,5,1,1,1
4314,2,75,5,2,5,2,1,1
4314,3,75,1,2,1,2,1,1
4315,1,75,6,1,6,1,1,1
4315,2,75,6,2,6,2,1,1
4315,3,75,2,2,2,2,1,1
4315,4,75,2,2,2,2,1,1
4315,5,75,2,1,2,1,1,1
4315,6,75,1,1,1,1,1,1
4316,1,75,6,1,6,1,1,1
4316,2,75,5,2,5,2,1,1
4316,3,75,2,2,2,2,1,1
4316,4,75,2,1,2,1,1,1
4316,5,75,1,2,1,2,1,1
4316,6,75,6,2,6,2,1,1
4317,1,75,5,1,5,1,1,1
4318,1,75,6,1,6,1,1,1
4319,1,75,7,1,7,1,1,1
4319,2,75,7,2,7,2,1,1
4319,3,75,5,1,5,1,1,1
4320,1,75,6,2,6,2,1,1
4320,2,75,2,2,2,2,1,1
4320,3,75,2,2,2,2,1,1
4320,4,75,6,1,6,1,1,1
4321,1,55,8,1,8,1,1,1
4321,2,55,7,2,7,2,1,1
4321,3,55,5,1,5,1,1,1
4321,4,55,4,1,4,1,1,1
4322,1,55,5,1,5,1,1,1
4322,2,55,5,2,5,2,1,1
4322,3,55,2,1,2,1,1,1
4322,4,55,1,1,1,1,1,1
4322,5,55,5,1,5,1,1,1
4322,6,55,5,2,5,2,1,1
4322,7,55,5,2,5,2,1,1
4323,1,55,5,1,5,1,1,1
4323,2,55,5,2,5,2,1,1
4323,3,55,1,1,1,1,1,1
4324,1,56,6,1,6,1,1,1
4325,1,53,5,1,5,1,1,1
4326,1,56,6,1,6,1,1,1
4326,2,56,5,2,5,2,1,1
4327,1,56,6,1,6,1,1,1
4327,2,56,6,2,6,2,1,1
4327,3,56,2,1,2,1,1,1
4327,4,56,1,2,1,2,1,1
4328,1,53,5,1,5,1,1,1
4329,1,55,5,1,5,1,1,1
4329,2,55,4,2,4,2,1,1
4329,3,55,1,2,1,2,1,1
4330,1,55,5,1,5,1,1,1
4330,2,55,5,2,5,2,1,1
4330,3,55,1,1,1,1,1,1
4330,4,55,1,2,1,2,1,1
4331,1,55,6,1,6,1,1,1
4331,2,55,5,2,5,2,1,1
4332,1,55,5,1,5,1,1,1
4332,2,55,5,2,5,2,1,1
4332,3,55,1,1,1,1,1,1
4333,1,74,7,1,7,1,1,1
4334,1,74,6,1,6,1,1,1
4334,2,74,5,2,5,2,1,1
4334,3,74,1,2,1,2,1,1
4334,4,74,2,1,2,1,1,1
4334,5,74,2,2,2,2,1,1
4335,1,53,7,1,7,1,1,1
4336,1,74,5,1,5,1,1,1
4336,2,74,5,2,5,2,1,1
4337,1,55,7,2,7,2,1,1
4337,2,55,6,1,6,1,1,1
4337,3,55,5,2,5,2,1,1
4337,4,55,2,1,2,1,1,1
4337,5,55,2,2,2,2,1,1
4337,6,55,2,2,2,2,1,1
4337,7,55,2,1,2,1,1,1
4337,8,55,2,1,2,1,1,1
4337,9,55,1,2,1,2,1,1
4337,10,55,1,2,1,2,1,1
4337,11,55,5,1,5,1,1,1
4337,12,55,5,2,5,2,1,1
4337,13,55,2,1,2,1,1,1
4337,14,55,2,2,2,2,1,1
4337,15,55,2,2,2,2,1,1
4337,16,55,2,2,2,2,1,1
4337,17,55,1,1,1,1,1,1
4337,18,55,1,2,1,2,1,1
4337,19,55,1,2,1,2,1,1
4337,20,55,5,1,5,1,1,1
4337,21,55,4,2,4,2,1,1
4337,22,55,1,2,1,2,1,1
4338,1,74,7,1,7,1,1,1
4339,1,74,6,1,6,1,1,1
4339,2,74,1,1,1,1,1,1
4339,3,74,1,2,1,2,1,1
4339,4,74,5,2,5,2,1,1
4340,1,53,5,1,5,1,1,1
4341,1,71,7,1,7,1,1,1
4341,2,71,6,2,6,2,1,1
4341,3,71,2,1,2,1,1,1
4342,1,74,7,1,7,1,1,1
4343,1,53,7,1,7,1,1,1
4344,1,74,7,1,7,1,1,1
4345,1,74,6,1,6,1,1,1
4345,2,74,5,2,5,2,1,1
4345,3,74,2,2,2,2,1,1
4345,4,74,1,2,1,2,1,1
4346,1,74,6,1,6,1,1,1
4346,2,74,5,2,5,2,1,1
4347,1,56,7,1,7,1,1,1
4347,2,56,6,2,6,2,1,1
4347,3,56,3,1,3,1,1,1
4347,4,56,2,2,2,2,1,1
4347,5,56,2,1,2,1,1,1
4347,6,56,1,2,1,2,1,1
4348,1,56,7,1,7,1,1,1
4348,2,56,6,2,6,2,1,1
4348,3,56,4,2,4,2,1,1
4348,4,56,3,2,3,2,1,1
4348,5,56,2,2,2,2,1,1
4348,6,56,2,1,2,1,1,1
4348,7,56,1,2,1,2,1,1
4349,1,56,5,1,5,1,1,1
4350,1,56,7,1,7,1,1,1
4350,2,56,7,2,7,2,1,1
4350,3,56,4,1,4,1,1,1
4351,1,56,6,1,6,1,1,1
4351,2,56,5,1,5,1,1,1
4352,1,56,8,1,8,1,1,1
4353,1,55,5,1,5,1,1,1
4353,2,55,5,2,5,2,1,1
4353,3,55,2,1,2,1,1,1
4353,4,55,2,1,2,1,1,1
4353,5,55,1,1,1,1,1,1
4353,6,55,1,2,1,2,1,1
4354,1,74,6,1,6,1,1,1
4354,2,74,5,2,5,2,1,1
4354,3,74,2,2,2,2,1,1
4354,4,74,1,2,1,2,1,1
4355,1,56,5,1,5,1,1,1
4356,1,56,7,1,7,1,1,1
4357,1,56,6,1,6,1,1,1
4357,2,56,5,1,5,1,1,1
4358,1,74,8,1,8,1,1,1
4358,2,74,8,2,8,2,1,1
4358,3,74,4,1,4,1,1,1
4359,1,53,5,1,5,1,1,1
4360,1,74,6,1,6,1,1,1
4360,2,74,5,2,5,2,1,1
4360,3,74,1,2,1,2,1,1
4360,4,74,4,1,4,1,1,1
4361,1,53,6,1,6,1,1,1
4361,2,53,6,2,6,2,1,1
4361,3,53,2,2,2,2,1,1
4361,4,53,1,2,1,2,1,1
4361,5,53,2,1,2,1,1,1
4362,1,53,5,1,5,1,1,1
4362,2,53,5,2,5,2,1,1
4362,3,53,2,2,2,2,1,1
4362,4,53,1,2,1,2,1,1
4363,1,74,7,1,7,1,1,1
4363,2,74,6,2,6,2,1,1
4363,3,74,4,2,4,2,1,1
4363,4,74,3,2,3,2,1,1
4363,5,74,3,2,3,2,1,1
4363,6,74,2,1,2,1,1,1
4363,7,74,2,1,2,1,1,1
4363,8,74,2,1,2,1,1,1
4364,1,53,5,1,5,1,1,1
4364,2,53,5,1,5,1,1,1
4365,1,53,6,1,6,1,1,1
4365,2,53,5,1,5,1,1,1
4366,1,53,5,1,5,1,1,1
4367,1,74,8,1,8,1,1,1
4367,2,74,6,2,6,2,1,1
4367,3,74,3,1,3,1,1,1
4367,4,74,2,2,2,2,1,1
4368,1,53,7,1,7,1,1,1
4369,1,53,5,1,5,1,1,1
4369,2,53,4,2,4,2,1,1
4370,1,56,7,1,7,1,1,1
4371,1,56,5,1,5,1,1,1
4372,1,56,5,1,5,1,1,1
4372,2,56,4,2,4,2,1,1
4372,3,56,1,1,1,1,1,1
4373,1,56,5,1,5,1,1,1
4373,2,56,4,2,4,2,1,1
4373,3,56,1,2,1,2,1,1
4374,1,56,5,1,5,1,1,1
4374,2,56,4,2,4,2,1,1
4374,3,56,1,2,1,2,1,1
4375,1,56,6,1,6,1,1,1
4376,1,55,6,1,6,1,1,1
4376,2,55,1,2,1,2,1,1
4376,3,55,6,2,6,2,1,1
4376,4,55,2,2,2,2,1,1
4376,5,55,6,1,6,1,1,1
4376,6,55,5,1,5,1,1,1
4376,7,55,5,2,5,2,1,1
4377,1,55,6,1,6,1,1,1
4377,2,55,6,2,6,2,1,1
4377,3,55,7,1,7,1,1,1
4377,4,55,3,1,3,1,1,1
4377,5,55,2,2,2,2,1,1
4377,6,55,6,1,6,1,1,1
4377,7,55,6,1,6,1,1,1
4377,8,55,6,2,6,2,1,1
4377,9,55,7,2,7,2,1,1
4377,10,55,6,2,6,2,1,1
4378,1,74,5,1,5,1,1,1
4379,1,74,5,1,5,1,1,1
4380,1,55,6,1,6,1,1,1
4381,1,55,5,1,5,1,1,1
4382,1,55,6,1,6,1,1,1
4383,1,53,5,1,5,1,1,1
4383,2,53,5,2,5,2,1,1
4384,1,53,5,1,5,1,1,1
4385,1,53,5,1,5,1,1,1
4385,2,53,4,2,4,2,1,1
4385,3,53,1,1,1,1,1,1
4385,4,53,2,2,2,2,1,1
4386,1,53,5,1,5,1,1,1
4386,2,53,4,2,4,2,1,1
4387,1,74,6,2,6,2,1,1
4387,2,74,2,1,2,1,1,1
4388,1,74,6,1,6,1,1,1
4388,2,74,5,2,5,2,1,1
4389,1,74,7,1,7,1,1,1
4390,1,74,5,1,5,1,1,1
4391,1,74,5,1,5,1,1,1
4392,1,74,7,2,7,2,1,1
4392,2,74,8,1,8,1,1,1
4392,3,74,4,1,4,1,1,1
4393,1,74,4,1,4,1,1,1
4394,1,74,6,1,6,1,1,1
4394,2,74,5,2,5,2,1,1
4394,3,74,2,2,2,2,1,1
4394,4,74,2,1,2,1,1,1
4395,1,74,6,2,6,2,1,1
4395,2,74,2,2,2,2,1,1
4395,3,74,2,2,2,2,1,1
4395,4,74,1,1,1,1,1,1
4396,1,55,9,1,9,1,1,1
4396,2,55,8,2,8,2,1,1
4396,3,55,4,1,4,1,1,1
4396,4,55,6,1,6,1,1,1
4396,5,55,5,2,5,2,1,1
4396,6,55,5,2,5,2,1,1
4397,1,56,6,1,6,1,1,1
4398,1,74,8,1,8,1,1,1
4398,2,74,7,2,7,2,1,1
4399,1,74,5,1,5,1,1,1
4400,1,74,6,1,6,1,1,1
4401,1,53,6,1,6,1,1,1
4401,2,53,5,2,5,2,1,1
4401,3,53,2,2,2,2,1,1
4401,4,53,1,2,1,2,1,1
4402,1,56,5,1,5,1,1,1
4402,2,56,5,2,5,2,1,1
4402,3,56,2,1,2,1,1,1
4402,4,56,1,2,1,2,1,1
4403,1,56,7,1,7,1,1,1
4403,2,56,7,2,7,2,1,1
4403,3,56,3,1,3,1,1,1
4404,1,56,5,1,5,1,1,1
4404,2,56,6,1,6,1,1,1
4405,1,55,5,1,5,1,1,1
4405,2,55,7,2,7,2,1,1
4405,3,55,5,2,5,2,1,1
4405,4,55,2,1,2,1,1,1
4405,5,55,2,1,2,1,1,1
4405,6,55,1,1,1,1,1,1
4406,1,53,5,1,5,1,1,1
4407,1,53,7,1,7,1,1,1
4407,2,53,6,2,6,2,1,1
4408,1,53,5,1,5,1,1,1
4409,1,53,6,1,6,1,1,1
4409,2,53,6,2,6,2,1,1
4409,3,53,2,2,2,2,1,1
4409,4,53,2,2,2,2,1,1
4409,5,53,2,1,2,1,1,1
4409,6,53,2,2,2,2,1,1
4409,7,53,1,1,1,1,1,1
4409,8,53,1,1,1,1,1,1
4409,9,53,5,2,5,2,1,1
4409,10,53,4,2,4,2,1,1
4410,1,55,6,1,6,1,1,1
4410,2,55,5,2,5,2,1,1
4410,3,55,2,1,2,1,1,1
4410,4,55,1,1,1,1,1,1
4411,1,55,5,1,5,1,1,1
4411,2,55,4,2,4,2,1,1
4411,3,55,4,1,4,1,1,1
4412,1,53,6,1,6,1,1,1
4413,1,53,5,1,5,1,1,1
4414,1,74,6,2,6,2,1,1
4414,2,74,2,1,2,1,1,1
4415,1,74,5,1,5,1,1,1
4415,2,74,5,2,5,2,1,1
4415,3,74,7,2,7,2,1,1
4416,1,53,6,1,6,1,1,1
4416,2,53,5,2,5,2,1,1
4416,3,53,2,2,2,2,1,1
4416,4,53,2,2,2,2,1,1
4416,5,53,1,2,1,2,1,1
4416,6,53,1,1,1,1,1,1
4417,1,53,4,2,4,2,1,1
4417,2,53,5,1,5,1,1,1
4417,3,53,1,1,1,1,1,1
4417,4,53,1,2,1,2,1,1
4418,1,53,5,1,5,1,1,1
4418,2,53,4,2,4,2,1,1
4418,3,53,1,2,1,2,1,1
4419,1,74,5,1,5,1,1,1
4419,2,74,5,2,5,2,1,1
4420,1,74,6,1,6,1,1,1
4420,2,74,6,2,6,2,1,1
4420,3,74,1,1,1,1,1,1
4420,4,74,1,2,1,2,1,1
4420,5,74,1,2,1,2,1,1
4421,1,74,6,1,6,1,1,1
4421,2,74,6,2,6,2,1,1
4421,3,74,2,1,2,1,1,1
4421,4,74,1,2,1,2,1,1
4421,5,74,1,1,1,1,1,1
4422,1,74,5,1,5,1,1,1
4422,2,74,5,2,5,2,1,1
4422,3,74,7,2,7,2,1,1
4422,4,74,1,2,1,2,1,1
4423,1,55,7,1,7,1,1,1
4423,2,55,6,2,6,2,1,1
4423,3,55,2,1,2,1,1,1
4423,4,55,2,2,2,2,1,1
4423,5,55,6,2,6,2,1,1
4424,1,55,6,1,6,1,1,1
4424,2,55,6,2,6,2,1,1
4424,3,55,1,1,1,1,1,1
4424,4,55,2,2,2,2,1,1
4424,5,55,6,2,6,2,1,1
4425,1,74,3,1,3,1,1,1
4425,2,74,7,1,7,1,1,1
4425,3,74,6,2,6,2,1,1
4426,1,74,6,1,6,1,1,1
4426,2,74,4,2,4,2,1,1
4426,3,74,1,2,1,2,1,1
4427,1,74,5,2,5,2,1,1
4428,1,70,5,1,5,1,1,1
4428,2,70,5,2,5,2,1,1
4428,3,70,2,2,2,2,1,1
4428,4,70,2,2,2,2,1,1
4428,5,70,2,2,2,2,1,1
4428,6,70,2,2,2,2,1,1
4428,7,70,2,2,2,2,1,1
4428,8,70,2,2,2,2,1,1
4428,9,70,2,2,2,2,1,1
4428,10,70,2,2,2,2,1,1
4428,11,70,2,1,2,1,1,1
4428,12,70,2,1,2,1,1,1
4429,1,55,8,1,8,1,1,1
4429,2,55,9,2,9,2,1,1
4429,3,55,5,2,5,2,1,1
4430,1,55,5,1,5,1,1,1
4430,2,55,5,2,5,2,1,1
4431,1,55,5,1,5,1,1,1
4431,2,55,5,2,5,2,1,1
4431,3,55,1,2,1,2,1,1
4431,4,55,1,1,1,1,1,1
4432,1,55,6,1,6,1,1,1
4432,2,55,5,2,5,2,1,1
4432,3,55,2,2,2,2,1,1
4432,4,55,2,1,2,1,1,1
4432,5,55,1,1,1,1,1,1
4433,1,55,6,1,6,1,1,1
4433,2,55,5,2,5,2,1,1
4433,3,55,2,1,2,1,1,1
4433,4,55,2,1,2,1,1,1
4433,5,55,1,2,1,2,1,1
4434,1,55,9,1,9,1,1,1
4434,2,55,9,2,9,2,1,1
4435,1,55,5,1,5,1,1,1
4435,2,55,5,2,5,2,1,1
4435,3,55,1,2,1,2,1,1
4435,4,55,1,1,1,1,1,1
4436,1,55,8,1,8,1,1,1
4436,2,55,8,2,8,2,1,1
4437,1,70,6,2,6,2,1,1
4437,2,70,6,1,6,1,1,1
4437,3,70,1,2,1,2,1,1
4438,1,55,5,1,5,1,1,1
4439,1,55,6,1,6,1,1,1
4439,2,55,6,2,6,2,1,1
4439,3,55,2,1,2,1,1,1
4439,4,55,2,2,2,2,1,1
4440,1,55,5,1,5,1,1,1
4441,1,74,5,1,5,1,1,1
4441,2,74,5,2,5,2,1,1
4441,3,74,1,1,1,1,1,1
4442,1,74,5,1,5,1,1,1
4442,2,74,4,2,4,2,1,1
4442,3,74,1,1,1,1,1,1
4442,4,74,1,1,1,1,1,1
4443,1,74,5,1,5,1,1,1
4444,1,53,6,1,6,1,1,1
4444,2,53,5,2,5,2,1,1
4444,3,53,2,1,2,1,1,1
4444,4,53,1,1,1,1,1,1
4445,1,53,8,2,8,2,1,1
4445,2,53,5,1,5,1,1,1
4445,3,53,4,2,4,2,1,1
