hid,sample_geo,hsize,rhsize,hhrtotals,hhtotals
3384,33,1,1,1,1
3385,90,2,2,1,1
3386,33,1,1,1,1
3387,33,1,1,1,1
3388,90,1,1,1,1
3389,90,1,1,1,1
3390,35,1,1,1,1
3391,35,1,1,1,1
3392,90,4,4,1,1
3393,90,4,4,1,1
3394,90,1,1,1,1
3395,90,1,1,1,1
3396,90,1,1,1,1
3397,90,1,1,1,1
3398,90,1,1,1,1
3399,90,1,1,1,1
3400,90,1,1,1,1
3401,90,1,1,1,1
3402,37,1,1,1,1
3403,37,1,1,1,1
3404,37,1,1,1,1
3405,37,1,1,1,1
3406,37,1,1,1,1
3407,37,1,1,1,1
3408,37,1,1,1,1
3409,37,1,1,1,1
3410,37,1,1,1,1
3411,37,1,1,1,1
3412,37,1,1,1,1
3413,37,1,1,1,1
3414,37,1,1,1,1
3415,90,1,1,1,1
3416,90,1,1,1,1
3417,90,1,1,1,1
3418,37,1,1,1,1
3419,37,1,1,1,1
3420,37,1,1,1,1
3421,37,1,1,1,1
3422,37,1,1,1,1
3423,90,1,1,1,1
3424,90,1,1,1,1
3425,37,1,1,1,1
3426,37,1,1,1,1
3427,37,1,1,1,1
3428,37,1,1,1,1
3429,37,1,1,1,1
3430,37,1,1,1,1
3431,37,1,1,1,1
3432,37,1,1,1,1
3433,55,1,1,1,1
3434,55,1,1,1,1
3435,55,1,1,1,1
3436,55,1,1,1,1
3437,55,1,1,1,1
3438,55,1,1,1,1
3439,55,1,1,1,1
3440,90,1,1,1,1
3441,91,1,1,1,1
3442,91,1,1,1,1
3443,91,1,1,1,1
3444,55,1,1,1,1
3445,55,1,1,1,1
3446,91,3,3,1,1
3447,91,3,3,1,1
3448,91,3,3,1,1
3449,91,3,3,1,1
3450,91,3,3,1,1
3451,91,3,3,1,1
3452,91,3,3,1,1
3453,91,1,1,1,1
3454,91,1,1,1,1
3455,91,1,1,1,1
3456,91,1,1,1,1
3457,55,1,1,1,1
3458,55,1,1,1,1
3459,55,1,1,1,1
3460,91,1,1,1,1
3461,91,4,4,1,1
3462,91,3,3,1,1
3463,90,4,4,1,1
3464,90,3,3,1,1
3465,90,1,1,1,1
3466,90,3,3,1,1
3467,55,1,1,1,1
3468,55,1,1,1,1
3469,55,1,1,1,1
3470,55,1,1,1,1
3471,91,1,1,1,1
3472,91,1,1,1,1
3473,91,1,1,1,1
3474,91,1,1,1,1
3475,91,1,1,1,1
3476,91,2,2,1,1
3477,91,4,4,1,1
3478,91,4,4,1,1
3479,91,2,2,1,1
3480,90,1,1,1,1
3481,90,1,1,1,1
3482,90,1,1,1,1
3483,90,1,1,1,1
3484,90,1,1,1,1
3485,90,1,1,1,1
3486,90,1,1,1,1
3487,55,3,3,1,1
3488,55,4,4,1,1
3489,55,3,3,1,1
3490,55,1,1,1,1
3491,55,1,1,1,1
3492,55,1,1,1,1
3493,55,1,1,1,1
3494,55,1,1,1,1
3495,90,1,1,1,1
3496,90,1,1,1,1
3497,90,1,1,1,1
3498,90,4,4,1,1
3499,90,1,1,1,1
3500,55,1,1,1,1
3501,55,1,1,1,1
3502,90,1,1,1,1
3503,90,1,1,1,1
3504,91,1,1,1,1
3505,91,1,1,1,1
3506,91,1,1,1,1
3507,91,1,1,1,1
3508,55,1,1,1,1
3509,55,1,1,1,1
3510,55,1,1,1,1
3511,55,1,1,1,1
3512,55,1,1,1,1
3513,55,1,1,1,1
3514,55,1,1,1,1
3515,55,1,1,1,1
3516,55,1,1,1,1
3517,55,1,1,1,1
3518,55,1,1,1,1
3519,90,1,1,1,1
3520,90,1,1,1,1
3521,90,1,1,1,1
3522,90,3,3,1,1
3523,55,1,1,1,1
3524,70,1,1,1,1
3525,70,1,1,1,1
3526,70,1,1,1,1
3527,70,1,1,1,1
3528,90,1,1,1,1
3529,90,1,1,1,1
3530,90,1,1,1,1
3531,70,1,1,1,1
3532,90,4,4,1,1
3533,90,1,1,1,1
3534,90,1,1,1,1
3535,90,1,1,1,1
3536,90,1,1,1,1
3537,90,1,1,1,1
3538,90,1,1,1,1
3539,90,1,1,1,1
3540,90,3,3,1,1
3541,90,2,2,1,1
3542,90,1,1,1,1
3543,90,1,1,1,1
3544,90,1,1,1,1
3545,90,1,1,1,1
3546,91,1,1,1,1
3547,91,1,1,1,1
3548,91,1,1,1,1
3549,91,1,1,1,1
3550,91,1,1,1,1
3551,70,1,1,1,1
3552,70,1,1,1,1
3553,90,1,1,1,1
3554,90,1,1,1,1
3555,90,1,1,1,1
3556,90,1,1,1,1
3557,90,1,1,1,1
3558,91,1,1,1,1
3559,91,1,1,1,1
3560,91,1,1,1,1
3561,91,1,1,1,1
3562,91,1,1,1,1
3563,91,1,1,1,1
3564,91,1,1,1,1
3565,70,1,1,1,1
3566,70,1,1,1,1
3567,70,1,1,1,1
3568,91,1,1,1,1
3569,91,1,1,1,1
3570,91,1,1,1,1
3571,91,1,1,1,1
3572,70,4,4,1,1
3573,91,1,1,1,1
3574,91,1,1,1,1
3575,91,1,1,1,1
3576,91,1,1,1,1
3577,91,1,1,1,1
3578,91,1,1,1,1
3579,91,1,1,1,1
3580,1,1,1,1,1
3581,1,1,1,1,1
3582,90,1,1,1,1
3583,90,1,1,1,1
3584,90,1,1,1,1
3585,70,1,1,1,1
3586,70,1,1,1,1
3587,70,1,1,1,1
3588,70,1,1,1,1
3589,70,1,1,1,1
3590,70,1,1,1,1
3591,91,1,1,1,1
3592,91,1,1,1,1
3593,91,1,1,1,1
3594,74,1,1,1,1
3595,80,1,1,1,1
3596,80,1,1,1,1
3597,74,1,1,1,1
3598,74,1,1,1,1
3599,71,1,1,1,1
3600,71,1,1,1,1
3601,74,1,1,1,1
3602,74,1,1,1,1
3603,74,1,1,1,1
3604,74,1,1,1,1
3605,74,1,1,1,1
3606,74,1,1,1,1
3607,80,1,1,1,1
3608,80,1,1,1,1
3609,74,3,3,1,1
3610,74,3,3,1,1
3611,80,1,1,1,1
3612,80,1,1,1,1
3613,74,1,1,1,1
3614,74,1,1,1,1
3615,71,3,3,1,1
3616,71,2,2,1,1
3617,71,1,1,1,1
3618,80,1,1,1,1
3619,80,1,1,1,1
3620,74,1,1,1,1
3621,74,1,1,1,1
3622,71,2,2,1,1
3623,71,4,4,1,1
3624,74,1,1,1,1
3625,71,1,1,1,1
3626,71,1,1,1,1
3627,71,2,2,1,1
3628,71,1,1,1,1
3629,71,1,1,1,1
3630,71,1,1,1,1
3631,80,3,3,1,1
3632,80,2,2,1,1
3633,74,1,1,1,1
3634,71,1,1,1,1
3635,71,1,1,1,1
3636,71,1,1,1,1
3637,80,1,1,1,1
3638,80,1,1,1,1
3639,74,1,1,1,1
3640,80,1,1,1,1
3641,80,1,1,1,1
3642,71,1,1,1,1
3643,71,1,1,1,1
3644,74,1,1,1,1
3645,74,1,1,1,1
3646,74,1,1,1,1
3647,74,1,1,1,1
3648,74,1,1,1,1
3649,74,1,1,1,1
3650,74,1,1,1,1
3651,74,1,1,1,1
3652,74,1,1,1,1
3653,74,1,1,1,1
3654,74,1,1,1,1
3655,74,1,1,1,1
3656,74,1,1,1,1
3657,74,1,1,1,1
3658,74,1,1,1,1
3659,80,1,1,1,1
3660,80,1,1,1,1
3661,74,1,1,1,1
3662,74,1,1,1,1
3663,91,1,1,1,1
3664,91,1,1,1,1
3665,91,1,1,1,1
3666,91,1,1,1,1
3667,56,1,1,1,1
3668,56,1,1,1,1
3669,56,1,1,1,1
3670,56,1,1,1,1
3671,90,3,3,1,1
3672,90,2,2,1,1
3673,90,2,2,1,1
3674,56,4,4,1,1
3675,56,1,1,1,1
3676,56,1,1,1,1
3677,91,1,1,1,1
3678,91,1,1,1,1
3679,91,1,1,1,1
3680,91,1,1,1,1
3681,56,1,1,1,1
3682,56,1,1,1,1
3683,56,1,1,1,1
3684,91,1,1,1,1
3685,91,1,1,1,1
3686,91,1,1,1,1
3687,91,1,1,1,1
3688,43,1,1,1,1
3689,90,1,1,1,1
3690,90,1,1,1,1
3691,90,1,1,1,1
3692,90,1,1,1,1
3693,56,1,1,1,1
3694,56,1,1,1,1
3695,43,1,1,1,1
3696,91,1,1,1,1
3697,56,1,1,1,1
3698,56,4,4,1,1
3699,56,1,1,1,1
3700,43,1,1,1,1
3701,43,1,1,1,1
3702,56,1,1,1,1
3703,56,1,1,1,1
3704,56,1,1,1,1
3705,56,1,1,1,1
3706,56,1,1,1,1
3707,90,1,1,1,1
3708,90,1,1,1,1
3709,90,1,1,1,1
3710,90,1,1,1,1
3711,90,1,1,1,1
3712,90,1,1,1,1
3713,90,1,1,1,1
3714,90,2,2,1,1
3715,90,1,1,1,1
3716,90,1,1,1,1
3717,91,1,1,1,1
3718,91,1,1,1,1
3719,43,1,1,1,1
3720,43,1,1,1,1
3721,43,3,3,1,1
3722,90,1,1,1,1
3723,90,1,1,1,1
3724,90,1,1,1,1
3725,90,1,1,1,1
3726,56,1,1,1,1
3727,56,1,1,1,1
3728,56,1,1,1,1
3729,56,1,1,1,1
3730,43,1,1,1,1
3731,56,1,1,1,1
3732,56,1,1,1,1
3733,56,1,1,1,1
3734,90,4,4,1,1
3735,90,4,4,1,1
3736,56,1,1,1,1
3737,91,1,1,1,1
3738,91,1,1,1,1
3739,91,1,1,1,1
3740,91,1,1,1,1
3741,91,1,1,1,1
3742,91,1,1,1,1
3743,91,1,1,1,1
3744,91,1,1,1,1
3745,91,1,1,1,1
3746,91,1,1,1,1
3747,91,1,1,1,1
3748,91,1,1,1,1
3749,91,1,1,1,1
3750,91,1,1,1,1
3751,56,3,3,1,1
3752,56,4,4,1,1
3753,56,4,4,1,1
3754,56,1,1,1,1
3755,56,1,1,1,1
3756,56,1,1,1,1
3757,56,1,1,1,1
3758,43,1,1,1,1
3759,43,1,1,1,1
3760,43,1,1,1,1
3761,56,1,1,1,1
3762,56,1,1,1,1
3763,56,1,1,1,1
3764,90,1,1,1,1
3765,90,1,1,1,1
3766,90,1,1,1,1
3767,90,1,1,1,1
3768,90,1,1,1,1
3769,43,1,1,1,1
3770,56,1,1,1,1
3771,56,1,1,1,1
3772,43,1,1,1,1
3773,43,1,1,1,1
3774,43,1,1,1,1
3775,43,3,3,1,1
3776,90,1,1,1,1
3777,90,1,1,1,1
3778,90,1,1,1,1
3779,90,1,1,1,1
3780,56,1,1,1,1
3781,56,1,1,1,1
3782,56,1,1,1,1
3783,90,3,3,1,1
3784,90,1,1,1,1
3785,90,1,1,1,1
3786,43,1,1,1,1
3787,90,4,4,1,1
3788,90,1,1,1,1
3789,90,1,1,1,1
3790,90,1,1,1,1
3791,56,1,1,1,1
3792,90,1,1,1,1
3793,56,1,1,1,1
3794,56,1,1,1,1
3795,56,1,1,1,1
3796,56,1,1,1,1
3797,56,1,1,1,1
3798,56,1,1,1,1
3799,56,1,1,1,1
3800,56,1,1,1,1
3801,90,1,1,1,1
3802,90,1,1,1,1
3803,90,1,1,1,1
3804,56,1,1,1,1
3805,90,1,1,1,1
3806,90,1,1,1,1
3807,90,1,1,1,1
3808,90,1,1,1,1
3809,90,1,1,1,1
3810,8,1,1,1,1
3811,56,4,4,1,1
3812,90,1,1,1,1
3813,90,1,1,1,1
3814,90,1,1,1,1
3815,90,1,1,1,1
3816,90,1,1,1,1
3817,43,1,1,1,1
3818,43,1,1,1,1
3819,43,1,1,1,1
3820,56,1,1,1,1
3821,56,1,1,1,1
3822,43,1,1,1,1
3823,43,1,1,1,1
3824,43,1,1,1,1
3825,90,4,4,1,1
3826,90,4,4,1,1
3827,90,4,4,1,1
3828,90,1,1,1,1
3829,90,1,1,1,1
3830,90,1,1,1,1
3831,90,1,1,1,1
3832,90,1,1,1,1
3833,43,1,1,1,1
3834,43,1,1,1,1
3835,43,1,1,1,1
3836,43,1,1,1,1
3837,90,1,1,1,1
3838,90,1,1,1,1
3839,90,1,1,1,1
3840,90,1,1,1,1
3841,90,1,1,1,1
3842,90,1,1,1,1
3843,90,1,1,1,1
3844,90,1,1,1,1
3845,90,1,1,1,1
3846,90,1,1,1,1
3847,43,1,1,1,1
3848,43,1,1,1,1
3849,43,3,3,1,1
3850,56,1,1,1,1
3851,56,1,1,1,1
3852,56,1,1,1,1
3853,90,1,1,1,1
3854,90,1,1,1,1
3855,90,1,1,1,1
3856,43,1,1,1,1
3857,56,1,1,1,1
3858,56,1,1,1,1
3859,90,1,1,1,1
3860,90,1,1,1,1
3861,90,1,1,1,1
3862,90,1,1,1,1
3863,90,1,1,1,1
3864,90,1,1,1,1
3865,90,1,1,1,1
3866,18,1,1,1,1
3867,18,1,1,1,1
3868,18,1,1,1,1
3869,90,1,1,1,1
3870,90,1,1,1,1
3871,90,2,2,1,1
3872,90,3,3,1,1
3873,90,3,3,1,1
3874,90,3,3,1,1
3875,80,4,4,1,1
3876,90,1,1,1,1
3877,90,1,1,1,1
3878,90,1,1,1,1
3879,90,1,1,1,1
3880,90,1,1,1,1
3881,80,1,1,1,1
3882,80,1,1,1,1
3883,80,1,1,1,1
3884,18,1,1,1,1
3885,18,1,1,1,1
3886,18,1,1,1,1
3887,80,1,1,1,1
3888,80,1,1,1,1
3889,90,1,1,1,1
3890,90,1,1,1,1
3891,90,1,1,1,1
3892,80,1,1,1,1
3893,80,1,1,1,1
3894,80,1,1,1,1
3895,90,1,1,1,1
3896,90,1,1,1,1
3897,18,1,1,1,1
3898,18,1,1,1,1
3899,18,1,1,1,1
3900,90,1,1,1,1
3901,90,1,1,1,1
3902,90,1,1,1,1
3903,90,1,1,1,1
3904,90,1,1,1,1
3905,90,1,1,1,1
3906,90,1,1,1,1
3907,90,1,1,1,1
3908,90,1,1,1,1
3909,80,1,1,1,1
3910,80,1,1,1,1
3911,80,1,1,1,1
3912,90,1,1,1,1
3913,90,1,1,1,1
3914,90,1,1,1,1
3915,90,1,1,1,1
3916,90,1,1,1,1
3917,90,1,1,1,1
3918,90,4,4,1,1
3919,90,4,4,1,1
3920,90,1,1,1,1
3921,90,1,1,1,1
3922,90,1,1,1,1
3923,90,1,1,1,1
3924,90,1,1,1,1
3925,90,1,1,1,1
3926,90,1,1,1,1
3927,90,1,1,1,1
3928,90,1,1,1,1
3929,90,1,1,1,1
3930,80,1,1,1,1
3931,80,1,1,1,1
3932,80,1,1,1,1
3933,80,1,1,1,1
3934,18,1,1,1,1
3935,18,1,1,1,1
3936,90,1,1,1,1
3937,90,3,3,1,1
3938,90,1,1,1,1
3939,56,1,1,1,1
3940,56,1,1,1,1
3941,56,1,1,1,1
3942,90,1,1,1,1
3943,56,1,1,1,1
3944,56,1,1,1,1
3945,90,1,1,1,1
3946,90,1,1,1,1
3947,90,2,2,1,1
3948,90,1,1,1,1
3949,56,1,1,1,1
3950,56,1,1,1,1
3951,56,1,1,1,1
3952,56,1,1,1,1
3953,56,1,1,1,1
3954,56,4,4,1,1
3955,90,1,1,1,1
3956,90,1,1,1,1
3957,90,1,1,1,1
3958,90,1,1,1,1
3959,90,1,1,1,1
3960,90,1,1,1,1
3961,56,1,1,1,1
3962,56,1,1,1,1
3963,56,1,1,1,1
3964,56,1,1,1,1
3965,55,1,1,1,1
3966,55,1,1,1,1
3967,55,1,1,1,1
3968,55,1,1,1,1
3969,55,1,1,1,1
3970,55,1,1,1,1
3971,90,4,4,1,1
3972,90,1,1,1,1
3973,56,1,1,1,1
3974,56,1,1,1,1
3975,55,4,4,1,1
3976,55,1,1,1,1
3977,55,1,1,1,1
3978,55,1,1,1,1
3979,55,1,1,1,1
3980,90,1,1,1,1
3981,90,1,1,1,1
3982,90,1,1,1,1
3983,90,1,1,1,1
3984,90,1,1,1,1
3985,90,1,1,1,1
3986,90,1,1,1,1
3987,90,1,1,1,1
3988,90,1,1,1,1
3989,56,3,3,1,1
3990,56,4,4,1,1
3991,56,4,4,1,1
3992,56,1,1,1,1
3993,90,1,1,1,1
3994,90,1,1,1,1
3995,56,1,1,1,1
3996,56,1,1,1,1
3997,56,1,1,1,1
3998,56,1,1,1,1
3999,56,1,1,1,1
4000,55,1,1,1,1
4001,55,1,1,1,1
4002,55,1,1,1,1
4003,55,1,1,1,1
4004,90,4,4,1,1
4005,90,4,4,1,1
4006,55,1,1,1,1
4007,55,1,1,1,1
4008,55,1,1,1,1
4009,90,1,1,1,1
4010,90,1,1,1,1
4011,90,4,4,1,1
4012,90,3,3,1,1
4013,90,1,1,1,1
4014,90,1,1,1,1
4015,90,1,1,1,1
4016,90,1,1,1,1
4017,90,1,1,1,1
4018,90,1,1,1,1
4019,90,1,1,1,1
4020,90,1,1,1,1
4021,90,1,1,1,1
4022,90,1,1,1,1
4023,90,1,1,1,1
4024,90,1,1,1,1
4025,55,4,4,1,1
4026,55,3,3,1,1
4027,55,4,4,1,1
4028,55,1,1,1,1
4029,56,1,1,1,1
4030,56,1,1,1,1
4031,56,1,1,1,1
4032,56,1,1,1,1
4033,56,1,1,1,1
4034,56,1,1,1,1
4035,56,1,1,1,1
4036,92,1,1,1,1
4037,92,1,1,1,1
4038,54,1,1,1,1
4039,54,1,1,1,1
4040,54,1,1,1,1
4041,56,1,1,1,1
4042,54,3,3,1,1
4043,54,4,4,1,1
4044,92,1,1,1,1
4045,92,1,1,1,1
4046,92,1,1,1,1
4047,54,1,1,1,1
4048,56,1,1,1,1
4049,92,1,1,1,1
4050,54,1,1,1,1
4051,92,1,1,1,1
4052,92,1,1,1,1
4053,92,1,1,1,1
4054,54,1,1,1,1
4055,92,1,1,1,1
4056,92,1,1,1,1
4057,92,1,1,1,1
4058,92,1,1,1,1
4059,92,1,1,1,1
4060,56,1,1,1,1
4061,56,1,1,1,1
4062,56,1,1,1,1
4063,56,1,1,1,1
4064,56,4,4,1,1
4065,56,4,4,1,1
4066,56,1,1,1,1
4067,56,1,1,1,1
4068,56,1,1,1,1
4069,56,1,1,1,1
4070,92,1,1,1,1
4071,92,1,1,1,1
4072,92,1,1,1,1
4073,56,1,1,1,1
4074,56,1,1,1,1
4075,92,1,1,1,1
4076,92,1,1,1,1
4077,92,1,1,1,1
4078,54,1,1,1,1
4079,92,1,1,1,1
4080,92,1,1,1,1
4081,92,1,1,1,1
4082,92,1,1,1,1
4083,54,1,1,1,1
4084,92,1,1,1,1
4085,92,1,1,1,1
4086,54,1,1,1,1
4087,54,1,1,1,1
4088,54,1,1,1,1
4089,92,1,1,1,1
4090,92,1,1,1,1
4091,92,1,1,1,1
4092,54,1,1,1,1
4093,56,1,1,1,1
4094,56,1,1,1,1
4095,56,1,1,1,1
4096,54,1,1,1,1
4097,54,1,1,1,1
4098,56,1,1,1,1
4099,56,1,1,1,1
4100,92,1,1,1,1
4101,92,1,1,1,1
4102,53,1,1,1,1
4103,92,1,1,1,1
4104,92,1,1,1,1
4105,92,1,1,1,1
4106,92,1,1,1,1
4107,92,1,1,1,1
4108,92,1,1,1,1
4109,92,1,1,1,1
4110,92,1,1,1,1
4111,92,1,1,1,1
4112,92,1,1,1,1
4113,92,1,1,1,1
4114,92,1,1,1,1
4115,92,1,1,1,1
4116,92,1,1,1,1
4117,92,1,1,1,1
4118,92,1,1,1,1
4119,54,1,1,1,1
4120,54,4,4,1,1
4121,56,3,3,1,1
4122,56,1,1,1,1
4123,56,1,1,1,1
4124,56,1,1,1,1
4125,56,1,1,1,1
4126,56,1,1,1,1
4127,54,1,1,1,1
4128,56,1,1,1,1
4129,56,1,1,1,1
4130,54,1,1,1,1
4131,54,1,1,1,1
4132,56,1,1,1,1
4133,56,1,1,1,1
4134,56,1,1,1,1
4135,56,1,1,1,1
4136,71,1,1,1,1
4137,71,1,1,1,1
4138,71,1,1,1,1
4139,74,1,1,1,1
4140,70,1,1,1,1
4141,71,1,1,1,1
4142,56,4,4,1,1
4143,56,2,2,1,1
4144,71,1,1,1,1
4145,56,1,1,1,1
4146,56,1,1,1,1
4147,56,1,1,1,1
4148,56,1,1,1,1
4149,56,1,1,1,1
4150,56,1,1,1,1
4151,56,1,1,1,1
4152,90,2,2,1,1
4153,43,4,4,1,1
4154,43,4,4,1,1
4155,43,2,2,1,1
4156,90,1,1,1,1
4157,90,1,1,1,1
4158,90,1,1,1,1
4159,90,1,1,1,1
4160,90,1,1,1,1
4161,90,1,1,1,1
4162,90,1,1,1,1
4163,71,1,1,1,1
4164,70,1,1,1,1
4165,43,1,1,1,1
4166,43,2,2,1,1
4167,90,1,1,1,1
4168,90,1,1,1,1
4169,56,1,1,1,1
4170,56,1,1,1,1
4171,71,1,1,1,1
4172,74,3,3,1,1
4173,56,1,1,1,1
4174,56,1,1,1,1
4175,74,1,1,1,1
4176,43,1,1,1,1
4177,43,1,1,1,1
4178,56,1,1,1,1
4179,56,1,1,1,1
4180,56,1,1,1,1
4181,74,1,1,1,1
4182,74,2,2,1,1
4183,56,1,1,1,1
4184,56,1,1,1,1
4185,56,1,1,1,1
4186,90,1,1,1,1
4187,90,1,1,1,1
4188,90,1,1,1,1
4189,90,1,1,1,1
4190,90,1,1,1,1
4191,90,1,1,1,1
4192,70,1,1,1,1
4193,70,1,1,1,1
4194,56,3,3,1,1
4195,56,1,1,1,1
4196,71,1,1,1,1
4197,74,1,1,1,1
4198,56,1,1,1,1
4199,56,1,1,1,1
4200,56,1,1,1,1
4201,56,4,4,1,1
4202,56,1,1,1,1
4203,56,1,1,1,1
4204,56,1,1,1,1
4205,56,1,1,1,1
4206,56,1,1,1,1
4207,56,1,1,1,1
4208,56,1,1,1,1
4209,56,1,1,1,1
4210,56,1,1,1,1
4211,56,1,1,1,1
4212,56,1,1,1,1
4213,56,1,1,1,1
4214,56,1,1,1,1
4215,56,1,1,1,1
4216,71,1,1,1,1
4217,70,4,4,1,1
4218,70,1,1,1,1
4219,90,1,1,1,1
4220,90,1,1,1,1
4221,74,1,1,1,1
4222,90,1,1,1,1
4223,90,1,1,1,1
4224,71,3,3,1,1
4225,70,1,1,1,1
4226,75,1,1,1,1
4227,75,1,1,1,1
4228,75,1,1,1,1
4229,55,1,1,1,1
4230,53,1,1,1,1
4231,53,1,1,1,1
4232,53,1,1,1,1
4233,55,1,1,1,1
4234,55,1,1,1,1
4235,55,1,1,1,1
4236,55,1,1,1,1
4237,74,1,1,1,1
4238,74,1,1,1,1
4239,74,1,1,1,1
4240,55,3,3,1,1
4241,75,1,1,1,1
4242,75,1,1,1,1
4243,53,1,1,1,1
4244,53,1,1,1,1
4245,53,1,1,1,1
4246,75,1,1,1,1
4247,75,1,1,1,1
4248,74,3,3,1,1
4249,74,2,2,1,1
4250,74,1,1,1,1
4251,74,1,1,1,1
4252,56,1,1,1,1
4253,56,1,1,1,1
4254,56,1,1,1,1
4255,56,3,3,1,1
4256,56,1,1,1,1
4257,56,1,1,1,1
4258,56,1,1,1,1
4259,56,1,1,1,1
4260,56,1,1,1,1
4261,56,1,1,1,1
4262,56,1,1,1,1
4263,56,1,1,1,1
4264,55,1,1,1,1
4265,74,4,4,1,1
4266,74,3,3,1,1
4267,74,1,1,1,1
4268,56,1,1,1,1
4269,56,1,1,1,1
4270,74,1,1,1,1
4271,74,1,1,1,1
4272,74,2,2,1,1
4273,55,1,1,1,1
4274,55,1,1,1,1
4275,55,1,1,1,1
4276,53,4,4,1,1
4277,53,1,1,1,1
4278,74,1,1,1,1
4279,74,1,1,1,1
4280,74,1,1,1,1
4281,53,1,1,1,1
4282,53,1,1,1,1
4283,74,1,1,1,1
4284,74,1,1,1,1
4285,74,1,1,1,1
4286,75,1,1,1,1
4287,53,1,1,1,1
4288,53,1,1,1,1
4289,53,1,1,1,1
4290,53,1,1,1,1
4291,53,2,2,1,1
4292,55,1,1,1,1
4293,74,1,1,1,1
4294,74,1,1,1,1
4295,53,1,1,1,1
4296,53,1,1,1,1
4297,53,1,1,1,1
4298,56,1,1,1,1
4299,56,1,1,1,1
4300,56,1,1,1,1
4301,56,1,1,1,1
4302,56,1,1,1,1
4303,55,1,1,1,1
4304,55,1,1,1,1
4305,55,1,1,1,1
4306,55,1,1,1,1
4307,74,4,4,1,1
4308,74,1,1,1,1
4309,74,1,1,1,1
4310,55,1,1,1,1
4311,55,1,1,1,1
4312,55,1,1,1,1
4313,53,1,1,1,1
4314,75,1,1,1,1
4315,75,1,1,1,1
4316,75,1,1,1,1
4317,75,1,1,1,1
4318,75,1,1,1,1
4319,75,1,1,1,1
4320,75,1,1,1,1
4321,55,1,1,1,1
4322,55,1,1,1,1
4323,55,2,2,1,1
4324,56,1,1,1,1
4325,53,1,1,1,1
4326,56,1,1,1,1
4327,56,1,1,1,1
4328,53,1,1,1,1
4329,55,1,1,1,1
4330,55,1,1,1,1
4331,55,1,1,1,1
4332,55,1,1,1,1
4333,74,1,1,1,1
4334,74,1,1,1,1
4335,53,4,4,1,1
4336,74,1,1,1,1
4337,55,1,1,1,1
4338,74,1,1,1,1
4339,74,1,1,1,1
4340,53,1,1,1,1
4341,71,1,1,1,1
4342,74,1,1,1,1
4343,53,1,1,1,1
4344,74,1,1,1,1
4345,74,1,1,1,1
4346,74,3,3,1,1
4347,56,1,1,1,1
4348,56,1,1,1,1
4349,56,1,1,1,1
4350,56,1,1,1,1
4351,56,1,1,1,1
4352,56,1,1,1,1
4353,55,1,1,1,1
4354,74,2,2,1,1
4355,56,1,1,1,1
4356,56,1,1,1,1
4357,56,1,1,1,1
4358,74,2,2,1,1
4359,53,1,1,1,1
4360,74,1,1,1,1
4361,53,1,1,1,1
4362,53,1,1,1,1
4363,74,1,1,1,1
4364,53,1,1,1,1
4365,53,1,1,1,1
4366,53,1,1,1,1
4367,74,1,1,1,1
4368,53,1,1,1,1
4369,53,1,1,1,1
4370,56,1,1,1,1
4371,56,1,1,1,1
4372,56,1,1,1,1
4373,56,1,1,1,1
4374,56,1,1,1,1
4375,56,1,1,1,1
4376,55,1,1,1,1
4377,55,1,1,1,1
4378,74,1,1,1,1
4379,74,1,1,1,1
4380,55,1,1,1,1
4381,55,1,1,1,1
4382,55,1,1,1,1
4383,53,1,1,1,1
4384,53,1,1,1,1
4385,53,1,1,1,1
4386,53,1,1,1,1
4387,74,1,1,1,1
4388,74,1,1,1,1
4389,74,1,1,1,1
4390,74,1,1,1,1
4391,74,1,1,1,1
4392,74,1,1,1,1
4393,74,1,1,1,1
4394,74,1,1,1,1
4395,74,1,1,1,1
4396,55,1,1,1,1
4397,56,1,1,1,1
4398,74,1,1,1,1
4399,74,1,1,1,1
4400,74,1,1,1,1
4401,53,1,1,1,1
4402,56,1,1,1,1
4403,56,1,1,1,1
4404,56,1,1,1,1
4405,55,2,2,1,1
4406,53,1,1,1,1
4407,53,1,1,1,1
4408,53,1,1,1,1
4409,53,1,1,1,1
4410,55,1,1,1,1
4411,55,1,1,1,1
4412,53,3,3,1,1
4413,53,1,1,1,1
4414,74,1,1,1,1
4415,74,1,1,1,1
4416,53,1,1,1,1
4417,53,1,1,1,1
4418,53,1,1,1,1
4419,74,1,1,1,1
4420,74,1,1,1,1
4421,74,1,1,1,1
4422,74,1,1,1,1
4423,55,1,1,1,1
4424,55,1,1,1,1
4425,74,1,1,1,1
4426,74,4,4,1,1
4427,74,4,4,1,1
4428,70,1,1,1,1
4429,55,1,1,1,1
4430,55,1,1,1,1
4431,55,1,1,1,1
4432,55,1,1,1,1
4433,55,1,1,1,1
4434,55,1,1,1,1
4435,55,1,1,1,1
4436,55,1,1,1,1
4437,70,1,1,1,1
4438,55,1,1,1,1
4439,55,1,1,1,1
4440,55,1,1,1,1
4441,74,1,1,1,1
4442,74,3,3,1,1
4443,74,4,4,1,1
4444,53,1,1,1,1
4445,53,1,1,1,1
4446,74,1,1,1,1
4447,74,1,1,1,1
4448,74,1,1,1,1
4449,74,1,1,1,1
4450,74,1,1,1,1
4451,55,1,1,1,1
4452,55,1,1,1,1
4453,70,1,1,1,1
4454,55,1,1,1,1
4455,55,1,1,1,1
4456,55,1,1,1,1
4457,55,1,1,1,1
