hid,sample_geo,gqtype,gqrtotals,gqtotals
1193660,3705,2,1,1
1193709,2001,2,1,1
1193711,3103,1,1,1
1193768,4016,2,1,1
1193982,3303,2,1,1
1193985,4103,1,1,1
1194008,2201,2,1,1
1194132,1203,1,1,1
1194155,200,1,1,1
1194465,2201,1,1,1
1194504,100,2,1,1
1194536,1205,2,1,1
1194564,1202,2,1,1
1195038,4112,2,1,1
1195067,3710,1,1,1
1195096,2802,2,1,1
1195109,901,1,1,1
1195202,402,1,1,1
1195271,701,1,1,1
1195326,4004,2,1,1
1195474,1700,2,1,1
1195552,1206,2,1,1
1195606,3106,2,1,1
1195708,2300,1,1,1
1196028,4004,2,1,1
1196276,4001,1,1,1
1196462,3305,1,1,1
1196466,402,1,1,1
1196655,1700,2,1,1
1196695,2903,2,1,1
1196854,1700,2,1,1
1196877,2702,2,1,1
1196887,1801,2,1,1
1196962,3808,2,1,1
1197112,2802,2,1,1
1197141,2600,2,1,1
1197155,402,2,1,1
1197413,3201,1,1,1
1197435,3304,2,1,1
1197456,3104,2,1,1
1197665,2701,1,1,1
1197708,2401,2,1,1
1197731,1205,2,1,1
1197764,2802,2,1,1
1197773,3805,1,1,1
1198066,4103,1,1,1
1198130,2300,2,1,1
1198338,3807,2,1,1
1198386,903,2,1,1
1198571,1202,2,1,1
1198591,4010,2,1,1
1198733,1700,2,1,1
1198779,200,2,1,1
1198886,1900,2,1,1
1198925,2801,2,1,1
1198972,403,2,1,1
1198993,402,1,1,1
1199001,1400,2,1,1
1199204,1900,2,1,1
1199406,2801,2,1,1
1199480,3206,1,1,1
1199497,300,1,1,1
1199979,3808,2,1,1
1200122,3806,1,1,1
1200238,1500,2,1,1
1200276,1600,2,1,1
1200389,2300,2,1,1
1200476,1500,2,1,1
1200499,1700,2,1,1
1200568,2500,2,1,1
1200575,100,2,1,1
1200638,3702,1,1,1
1200675,704,1,1,1
1200686,100,2,1,1
1201119,2201,2,1,1
1201128,904,2,1,1
1201346,1203,1,1,1
1201362,701,2,1,1
1201441,1500,2,1,1
1201456,1802,1,1,1
1201493,3105,2,1,1
1201574,4112,2,1,1
1201706,3804,2,1,1
1201717,906,2,1,1
1201865,3210,2,1,1
1201942,2802,1,1,1
1201946,3310,1,1,1
1201953,3304,2,1,1
1201972,1600,2,1,1
1202006,4114,2,1,1
1202083,2902,1,1,1
1202208,3001,1,1,1
1202398,4002,1,1,1
1202598,3703,1,1,1
1202603,3709,2,1,1
1202755,2300,2,1,1
1202841,1000,1,1,1
1202896,3310,2,1,1
1203072,4005,1,1,1
1203258,500,2,1,1
1203421,3303,2,1,1
1203460,3106,2,1,1
1203518,3105,2,1,1
1203549,701,1,1,1
1203593,3102,1,1,1
1203661,4018,2,1,1
1203680,2802,2,1,1
1203699,1101,2,1,1
1203844,1700,2,1,1
1203888,4016,2,1,1
1203953,906,2,1,1
1204063,2702,2,1,1
1204249,906,2,1,1
1204253,3304,2,1,1
1204305,3207,1,1,1
1204410,2401,2,1,1
1204543,4112,2,1,1
1204714,3309,2,1,1
1204720,2001,2,1,1
1204866,2100,1,1,1
1204877,2203,1,1,1
1204901,906,2,1,1
1204957,1000,2,1,1
1205101,2201,2,1,1
1205229,701,2,1,1
1205649,600,2,1,1
1205663,3103,1,1,1
1205759,2201,2,1,1
1205866,4015,2,1,1
1205884,3104,2,1,1
1206076,3210,1,1,1
1206109,905,2,1,1
1206211,1206,2,1,1
1206218,1300,2,1,1
1206257,703,2,1,1
1206466,3104,2,1,1
1206489,3704,2,1,1
1206502,1207,1,1,1
1206598,4005,2,1,1
1206699,906,2,1,1
1206947,2100,1,1,1
1207018,402,1,1,1
1207169,4006,2,1,1
1207344,701,2,1,1
1207378,300,1,1,1
1207470,1102,1,1,1
1207487,200,2,1,1
1207513,1000,1,1,1
1207522,2702,1,1,1
1207527,3704,1,1,1
1207713,4014,1,1,1
1207718,3102,2,1,1
1207771,3102,2,1,1
1208335,4014,2,1,1
1208355,200,1,1,1
1208461,3208,2,1,1
1208825,4004,2,1,1
1208844,3212,1,1,1
1208919,906,2,1,1
1208962,903,2,1,1
1209099,403,2,1,1
1209115,3707,2,1,1
1209224,3103,2,1,1
1209356,403,2,1,1
1209496,3003,1,1,1
1209684,4111,2,1,1
1209930,2802,2,1,1
1210036,4006,2,1,1
1210070,905,2,1,1
1210362,402,1,1,1
1210451,2500,2,1,1
1210505,3001,1,1,1
1210765,4106,2,1,1
1210870,3704,1,1,1
1210988,1500,2,1,1
1211525,3704,1,1,1
1211565,3102,1,1,1
1211572,903,2,1,1
1211736,3105,2,1,1
1211812,4001,2,1,1
1211835,3808,2,1,1
1212019,2001,2,1,1
1212245,3203,2,1,1
1212327,2300,2,1,1
1212350,4006,2,1,1
1212403,905,2,1,1
1212641,1700,2,1,1
1213105,401,1,1,1
1213183,3207,1,1,1
1213271,902,1,1,1
1213318,1206,2,1,1
1213414,2300,2,1,1
1213585,1801,2,1,1
1213636,1000,1,1,1
1213860,1500,2,1,1
1213966,2801,1,1,1
1213999,100,1,1,1
1214083,1500,2,1,1
1214151,3804,2,1,1
1214381,3102,2,1,1
1214457,2002,2,1,1
1214475,4111,1,1,1
1214608,3202,2,1,1
1214756,902,2,1,1
1214940,4102,2,1,1
1214976,3105,1,1,1
1215027,701,2,1,1
1215097,100,2,1,1
1215244,4102,2,1,1
1215485,1500,2,1,1
1215491,200,2,1,1
1215684,1801,2,1,1
1215911,2001,2,1,1
1216052,3305,1,1,1
1216171,4114,1,1,1
1216176,100,1,1,1
1216295,3107,2,1,1
1216463,3304,2,1,1
1216472,1500,2,1,1
1216588,3710,1,1,1
1216597,3903,2,1,1
1216600,2001,2,1,1
1216790,4114,1,1,1
1216852,1207,1,1,1
1216959,1207,1,1,1
1217103,2002,2,1,1
1217262,200,2,1,1
1217395,1700,1,1,1
1217457,1300,1,1,1
1217464,4106,1,1,1
1217476,1202,2,1,1
1217666,2702,1,1,1
1217678,4104,2,1,1
1217734,200,2,1,1
1217788,903,2,1,1
1217853,3313,2,1,1
1218028,2500,2,1,1
1218093,2201,2,1,1
1218125,4105,2,1,1
1218670,1202,2,1,1
1218815,2802,1,1,1
1218847,2500,2,1,1
1218884,701,2,1,1
1218905,701,2,1,1
1218936,3104,1,1,1
1219031,2902,1,1,1
1219038,3801,2,1,1
1219124,1204,1,1,1
1219332,3313,2,1,1
1219477,4014,2,1,1
1219602,1206,1,1,1
1219605,1202,2,1,1
1219635,2901,1,1,1
1219805,2702,2,1,1
1220004,1000,1,1,1
1220005,2001,2,1,1
1220041,4105,1,1,1
1220095,903,2,1,1
1220315,3806,2,1,1
1220468,3802,2,1,1
1220685,3810,2,1,1
1220710,3103,2,1,1
1220836,2300,2,1,1
1220847,903,1,1,1
1221125,4004,2,1,1
1221129,2001,2,1,1
1221191,2002,2,1,1
1221206,3202,2,1,1
1221244,2702,2,1,1
1221356,2001,2,1,1
1221811,3710,1,1,1
1222076,3701,1,1,1
1222631,1102,2,1,1
1222769,1500,1,1,1
1222812,2702,2,1,1
1222819,4114,2,1,1
1222907,2600,2,1,1
1223078,3810,2,1,1
1223471,1205,1,1,1
1223545,1102,1,1,1
1223735,402,1,1,1
1223748,701,2,1,1
1223845,2100,2,1,1
1223931,2500,2,1,1
1224055,3707,1,1,1
1224062,4112,1,1,1
1224087,3708,1,1,1
1224301,3206,1,1,1
1224424,2500,2,1,1
1224563,3202,1,1,1
1225343,701,1,1,1
1225670,2702,1,1,1
1225946,4106,2,1,1
1225998,701,1,1,1
1226036,100,2,1,1
1226391,2801,1,1,1
1226843,4008,2,1,1
1226874,1204,1,1,1
1227079,4114,1,1,1
1227123,3809,2,1,1
1227226,3206,2,1,1
1227244,2702,2,1,1
1227271,2600,2,1,1
1227383,3808,2,1,1
1227695,3806,2,1,1
1227774,703,1,1,1
1227946,1802,2,1,1
1227951,4006,2,1,1
1228035,3810,2,1,1
1228419,3312,2,1,1
1228529,2001,2,1,1
1228591,200,2,1,1
1228716,4105,2,1,1
1228848,2902,1,1,1
1228904,3313,2,1,1
1229040,3804,1,1,1
1229198,4011,2,1,1
1229459,3101,2,1,1
1229540,3708,1,1,1
1229608,403,1,1,1
1229622,1500,2,1,1
1229670,701,2,1,1
1229727,703,2,1,1
1229792,1300,2,1,1
1230128,1202,1,1,1
1230200,200,2,1,1
1230202,2802,1,1,1
1230462,600,2,1,1
1230473,2401,1,1,1
1230497,4012,1,1,1
1230652,1207,1,1,1
1230678,4105,1,1,1
1231163,4010,2,1,1
1231184,3810,2,1,1
1231276,2002,1,1,1
1231493,3002,2,1,1
1231613,2802,1,1,1
1231636,703,2,1,1
1232013,3104,2,1,1
1232110,4018,2,1,1
1232120,3809,1,1,1
1232373,903,2,1,1
1232451,500,1,1,1
1232527,800,1,1,1
1232643,3802,2,1,1
1232986,100,2,1,1
1233293,2500,2,1,1
1233533,1102,1,1,1
1233599,1600,1,1,1
1233642,1300,1,1,1
1233663,2802,2,1,1
1233703,3105,1,1,1
1233882,2401,2,1,1
1233885,3305,1,1,1
1233952,2002,2,1,1
1233953,2802,2,1,1
1233962,2801,2,1,1
1234029,3807,1,1,1
1234057,4013,2,1,1
1234158,4010,2,1,1
1234289,3903,2,1,1
1234363,500,2,1,1
1234602,4006,2,1,1
1234698,3202,1,1,1
1235010,3101,2,1,1
1235113,2702,1,1,1
1235343,2802,2,1,1
1235376,402,2,1,1
1235390,2300,2,1,1
1235497,3104,2,1,1
1235662,4008,2,1,1
1235764,903,2,1,1
1236044,3710,2,1,1
1236202,1500,2,1,1
1236420,3809,2,1,1
1236430,3806,2,1,1
1236483,2201,2,1,1
1236505,3703,2,1,1
1236786,906,2,1,1
1236864,903,2,1,1
1237967,300,2,1,1
1238456,1600,2,1,1
1238461,3309,2,1,1
1238765,100,1,1,1
1239083,4110,2,1,1
1239237,1000,1,1,1
1239346,701,2,1,1
1239374,3107,2,1,1
1239461,2100,1,1,1
1239741,4103,2,1,1
1239751,1207,2,1,1
1239760,1202,2,1,1
1239843,2001,1,1,1
1239846,3105,2,1,1
1240068,300,1,1,1
1240073,1202,2,1,1
1240115,3106,2,1,1
1240168,701,2,1,1
1240305,2600,2,1,1
1240370,701,1,1,1
1240484,600,2,1,1
1240581,4002,2,1,1
1240716,2002,2,1,1
1240717,2201,1,1,1
1241332,3802,2,1,1
1241401,3802,2,1,1
1241857,3104,2,1,1
1241872,403,1,1,1
1242006,2002,2,1,1
1242223,703,1,1,1
1242329,4104,2,1,1
1242575,3003,1,1,1
1242697,4009,2,1,1
1242849,701,2,1,1
1242880,3802,2,1,1
1243209,1600,1,1,1
1243214,3802,2,1,1
1243517,2701,2,1,1
1243836,2401,2,1,1
1243843,4110,2,1,1
1244158,2201,2,1,1
1244166,3703,2,1,1
1244291,1202,2,1,1
1244449,200,2,1,1
1244605,3304,2,1,1
1244630,3802,2,1,1
1244685,200,2,1,1
1245017,1000,1,1,1
1245047,1207,2,1,1
1245133,4114,2,1,1
1245134,4104,1,1,1
1245192,800,1,1,1
1245289,3901,2,1,1
1245618,3810,2,1,1
1245624,4114,2,1,1
1245702,3104,2,1,1
1245944,4006,2,1,1
1246337,2001,2,1,1
1246437,904,1,1,1
1246553,2401,2,1,1
1246570,2401,1,1,1
1246724,2801,1,1,1
1247067,1207,2,1,1
1247099,2903,2,1,1
1247130,4113,2,1,1
1247170,4112,2,1,1
1247184,1207,2,1,1
1247344,3705,2,1,1
1247574,4005,2,1,1
1247694,3304,2,1,1
1247695,2801,2,1,1
1247791,903,2,1,1
1248412,3802,2,1,1
1248488,3709,1,1,1
1248698,4015,2,1,1
1248788,1000,1,1,1
1248883,403,2,1,1
1248901,402,1,1,1
1249212,1400,2,1,1
1249322,4004,2,1,1
1249404,1207,1,1,1
1249427,2801,2,1,1
1249452,2902,2,1,1
1249535,2002,2,1,1
1249572,3309,2,1,1
1249745,3705,2,1,1
1249766,500,2,1,1
1249961,4004,2,1,1
1249974,4017,2,1,1
1250366,3103,2,1,1
1250390,2002,2,1,1
1250433,2201,2,1,1
1250494,1900,2,1,1
1250693,2600,1,1,1
1251314,2001,2,1,1
1251743,2802,1,1,1
1251746,3313,2,1,1
1251858,2002,2,1,1
1251995,3303,2,1,1
1252088,4017,2,1,1
1252196,2801,2,1,1
1252209,3705,2,1,1
1252249,1205,2,1,1
1252389,4004,1,1,1
1252741,1801,2,1,1
1252870,1500,2,1,1
1252925,2702,1,1,1
1253054,2801,2,1,1
1253070,403,2,1,1
1253163,3810,2,1,1
1253281,4010,1,1,1
1253376,701,2,1,1
1253383,800,1,1,1
1253430,4006,1,1,1
1253717,2001,2,1,1
1253727,704,1,1,1
1253733,3310,2,1,1
1253912,4103,1,1,1
1253951,1500,2,1,1
1254096,4013,2,1,1
1254345,3703,1,1,1
1254591,4114,1,1,1
1254616,1801,2,1,1
1254743,4114,1,1,1
1254793,2701,2,1,1
1254816,3808,2,1,1
1254890,1101,1,1,1
1255087,2702,2,1,1
1255125,1900,2,1,1
1255155,703,2,1,1
1255295,4007,2,1,1
1255335,4106,2,1,1
1255498,4003,1,1,1
1255529,3803,2,1,1
1255540,1400,2,1,1
1255687,3801,1,1,1
1255727,3809,2,1,1
1255859,2903,2,1,1
1255926,2300,2,1,1
1256135,3902,2,1,1
1256168,1600,1,1,1
1256230,3305,1,1,1
1256424,1300,1,1,1
1256845,2300,1,1,1
1256886,4013,2,1,1
1257003,3104,2,1,1
1257132,1802,2,1,1
1257163,200,2,1,1
1257208,3807,2,1,1
1257265,3103,1,1,1
1257396,2702,2,1,1
1257449,3810,2,1,1
1257503,3707,2,1,1
1257547,3810,2,1,1
1257549,3313,1,1,1
1257561,3102,1,1,1
1257642,3804,1,1,1
1257652,402,2,1,1
1257673,3304,2,1,1
1257688,3303,2,1,1
1257747,2500,2,1,1
1257763,3701,2,1,1
1258000,3102,1,1,1
1258006,1206,2,1,1
1258155,2002,1,1,1
1258165,3202,1,1,1
1258409,4003,2,1,1
1258446,4017,2,1,1
1258457,4016,2,1,1
1258564,3104,2,1,1
1258585,4009,2,1,1
1258628,3808,2,1,1
1258688,3304,2,1,1
1258984,701,1,1,1
1259218,2401,1,1,1
1259324,905,2,1,1
1259388,905,2,1,1
1259539,3102,1,1,1
1259681,2001,2,1,1
1259808,3207,2,1,1
1260079,3306,1,1,1
1260293,3205,2,1,1
1260337,3802,2,1,1
1260362,1300,1,1,1
1260366,3806,2,1,1
1260525,701,2,1,1
1260609,3202,2,1,1
1260642,701,2,1,1
1260714,903,1,1,1
1260770,2701,2,1,1
1260829,3304,2,1,1
1260879,704,1,1,1
1260935,4001,1,1,1
1261085,3206,1,1,1
1261124,2201,1,1,1
1261579,2401,1,1,1
1261814,2203,2,1,1
1261914,2903,2,1,1
1261947,1101,2,1,1
1262181,3305,1,1,1
1262257,2001,2,1,1
1262300,1900,2,1,1
1262553,1400,2,1,1
1262578,1101,2,1,1
1263002,3103,1,1,1
1263059,2203,2,1,1
1263122,3903,1,1,1
1263134,402,2,1,1
1263374,1700,1,1,1
1263628,2500,2,1,1
1263770,3212,1,1,1
1263828,500,2,1,1
1263857,402,2,1,1
1264352,1400,1,1,1
1264432,2300,2,1,1
1264615,2001,2,1,1
1264626,906,2,1,1
1264689,704,1,1,1
1264886,100,2,1,1
1264995,3902,2,1,1
1265236,2802,2,1,1
1265271,703,1,1,1
1265356,1000,1,1,1
1265520,4001,2,1,1
1265523,4006,2,1,1
1265633,701,2,1,1
1266043,100,1,1,1
1266176,1500,2,1,1
1266274,2903,2,1,1
1266496,3202,2,1,1
1266544,1203,1,1,1
1266723,4016,2,1,1
1266798,704,2,1,1
1266881,4105,2,1,1
1266883,2702,1,1,1
1266930,4004,1,1,1
1266943,4001,1,1,1
1266950,902,2,1,1
1267126,3802,2,1,1
1267297,906,2,1,1
1267381,2902,2,1,1
1267427,4004,2,1,1
1267580,3202,2,1,1
1267753,701,2,1,1
1267806,701,2,1,1
1267880,401,2,1,1
1267884,2002,2,1,1
1267922,3810,2,1,1
1268302,3703,1,1,1
1268432,4106,1,1,1
1268457,4006,2,1,1
1268516,3206,2,1,1
1268845,903,1,1,1
1268902,3807,2,1,1
1268906,3808,1,1,1
1269147,4015,1,1,1
1269264,403,2,1,1
1269281,4009,2,1,1
1269395,4012,1,1,1
1269437,3809,2,1,1
1269447,402,1,1,1
1269449,703,1,1,1
1269481,2500,2,1,1
1269785,4105,2,1,1
1269866,4111,1,1,1
1270058,200,1,1,1
1270184,500,2,1,1
1270213,1102,2,1,1
1270530,3102,1,1,1
1270640,3104,2,1,1
1270698,3309,2,1,1
1270707,1801,1,1,1
1270814,2100,1,1,1
1271066,1203,1,1,1
1271331,3102,1,1,1
1271454,402,2,1,1
1271483,3807,2,1,1
1271656,4017,2,1,1
1271779,1802,1,1,1
1271837,1206,1,1,1
1271871,2901,1,1,1
1271959,3808,2,1,1
1272094,3307,2,1,1
1272257,3809,2,1,1
1272573,4008,2,1,1
1272712,2201,1,1,1
1272732,701,2,1,1
1272838,2100,1,1,1
1272956,100,1,1,1
1272979,2702,2,1,1
1272999,4005,1,1,1
1273017,3807,1,1,1
1273255,2802,2,1,1
1273285,3807,1,1,1
1273302,1500,2,1,1
1273422,3304,2,1,1
1273444,1700,1,1,1
1273483,2701,1,1,1
1273819,4017,2,1,1
1273978,2300,2,1,1
1274245,4007,2,1,1
1274508,1205,2,1,1
1274660,4003,2,1,1
1274729,1300,2,1,1
1274954,2402,2,1,1
1275671,1900,2,1,1
1275842,3802,2,1,1
1275948,1205,2,1,1
1275992,1801,2,1,1
1276090,2500,1,1,1
1276105,3107,1,1,1
1276217,2202,1,1,1
1276310,2401,1,1,1
1276351,2002,2,1,1
1276643,3307,1,1,1
1276673,4109,2,1,1
1276814,2801,2,1,1
1276828,3301,1,1,1
1276986,402,1,1,1
1277035,2500,2,1,1
1277039,1207,1,1,1
1277218,1900,1,1,1
1277220,1202,2,1,1
1277234,1207,2,1,1
1277363,3804,2,1,1
1277399,3002,2,1,1
1277441,2100,1,1,1
1277460,3212,2,1,1
1277546,1300,2,1,1
1277609,3301,1,1,1
1277651,3102,1,1,1
1277712,500,2,1,1
1278024,4011,1,1,1
1278208,1900,1,1,1
1278478,3705,2,1,1
1278479,4006,2,1,1
1278910,903,2,1,1
1279088,701,2,1,1
1279118,704,1,1,1
1279145,3705,1,1,1
1279169,2203,1,1,1
1279417,4105,1,1,1
1279642,200,2,1,1
1279753,3809,2,1,1
1279895,1000,1,1,1
1279978,2901,2,1,1
1280017,3702,1,1,1
1280139,200,2,1,1
1280258,200,2,1,1
1280460,100,1,1,1
1280468,2401,2,1,1
1280511,1500,2,1,1
1280710,701,1,1,1
1280713,3304,2,1,1
1280996,4016,2,1,1
1281290,3308,2,1,1
1281350,701,2,1,1
1281480,100,2,1,1
1281618,4008,2,1,1
1281680,3304,2,1,1
1281758,2702,2,1,1
1281789,500,2,1,1
1281974,300,1,1,1
1282097,3204,2,1,1
1282175,1300,1,1,1
1282227,2300,2,1,1
1282242,2401,1,1,1
1282366,1300,1,1,1
1282391,2002,1,1,1
1282420,2903,2,1,1
1282642,2300,2,1,1
1282840,703,1,1,1
1283090,2901,2,1,1
1283350,2702,2,1,1
1283458,4106,2,1,1
1283545,200,1,1,1
1283578,3705,2,1,1
1284071,402,2,1,1
1284115,600,2,1,1
1284385,1802,2,1,1
1284518,4004,2,1,1
1284574,3105,2,1,1
1284621,4112,2,1,1
1284724,2300,2,1,1
1284984,4114,1,1,1
1285013,100,1,1,1
1285119,1205,1,1,1
1285214,3301,1,1,1
1285383,903,2,1,1
1285638,3806,2,1,1
1285663,3312,2,1,1
1285759,4001,1,1,1
1285805,2801,1,1,1
1285806,4016,2,1,1
1286037,3710,1,1,1
1286062,4004,1,1,1
1286188,3704,2,1,1
1286355,402,2,1,1
1286402,2903,2,1,1
1286470,3304,2,1,1
1286532,2902,1,1,1
1286723,1202,2,1,1
1286801,4004,2,1,1
1286848,3106,2,1,1
1286975,2701,1,1,1
1287025,2903,2,1,1
1287286,3806,2,1,1
1287466,2702,1,1,1
1287470,4109,2,1,1
1287914,2902,1,1,1
1288185,4111,2,1,1
1288515,2300,2,1,1
1288548,3105,1,1,1
1288681,1500,2,1,1
1288812,2203,2,1,1
1288822,2903,2,1,1
1289071,3902,1,1,1
1289278,300,1,1,1
1289283,2600,2,1,1
1289445,3107,2,1,1
1289830,2201,2,1,1
1289913,3709,1,1,1
1290101,3710,1,1,1
1290313,3206,1,1,1
1290537,906,2,1,1
1290612,3710,1,1,1
1290695,903,2,1,1
1290905,2201,2,1,1
1291127,2701,1,1,1
1291147,3802,2,1,1
1291402,200,1,1,1
1291427,500,2,1,1
1291463,4016,2,1,1
1291506,3002,2,1,1
1291531,500,1,1,1
1291669,600,2,1,1
1291706,2401,1,1,1
1291853,2901,2,1,1
1291988,300,1,1,1
1292226,903,1,1,1
1292658,2001,2,1,1
1292677,2300,2,1,1
1292685,1300,2,1,1
1292791,2702,2,1,1
1293074,703,2,1,1
1293454,4110,2,1,1
1293886,2903,1,1,1
1293978,3102,1,1,1
1293981,1101,2,1,1
1294113,2600,1,1,1
1294425,703,1,1,1
1294594,3804,2,1,1
1294620,1900,2,1,1
1294662,402,2,1,1
1294701,4011,2,1,1
1294717,3202,2,1,1
1294750,3710,1,1,1
1294781,3305,1,1,1
1294864,3810,2,1,1
1295071,3305,1,1,1
1295134,3807,2,1,1
1295393,402,2,1,1
1295422,402,1,1,1
1295452,904,2,1,1
1295521,903,2,1,1
1295529,2300,2,1,1
1295598,500,2,1,1
1295785,2300,2,1,1
1295870,2402,2,1,1
1296079,2901,1,1,1
1296319,3810,2,1,1
1296418,100,1,1,1
1296452,4108,2,1,1
1296483,2201,2,1,1
1296631,3304,2,1,1
1296675,3801,2,1,1
1296699,3311,1,1,1
1296876,906,2,1,1
1296925,3107,1,1,1
1296933,3703,1,1,1
1296969,1202,2,1,1
1297144,3103,2,1,1
1297221,906,2,1,1
1297323,2100,1,1,1
1297344,3212,1,1,1
1297730,4003,2,1,1
1297802,800,1,1,1
1297904,4006,2,1,1
1298486,906,2,1,1
1298744,500,2,1,1
1298841,2500,2,1,1
1298891,3304,2,1,1
1298942,3707,2,1,1
1299350,3212,1,1,1
1299554,3106,2,1,1
1299619,200,1,1,1
1299647,1700,2,1,1
1299754,2500,2,1,1
1299813,402,2,1,1
1299817,2801,1,1,1
1300101,2201,2,1,1
1300109,701,2,1,1
1300207,3306,1,1,1
1300416,3304,2,1,1
1300437,2100,1,1,1
1300684,2001,2,1,1
1300708,200,1,1,1
1301068,3808,2,1,1
1301496,402,1,1,1
1301592,701,1,1,1
1301627,3310,2,1,1
1301672,1202,1,1,1
1301798,3807,2,1,1
1301969,903,2,1,1
1301983,4004,2,1,1
1302143,200,1,1,1
1302198,3802,2,1,1
1302219,4015,2,1,1
1302268,1300,1,1,1
1302561,4004,2,1,1
1302732,2801,2,1,1
1302913,403,2,1,1
1303042,3805,2,1,1
1303176,3105,1,1,1
1303196,902,2,1,1
1303299,1600,1,1,1
1303343,2202,2,1,1
1303353,2300,2,1,1
1303364,500,1,1,1
1303727,3002,2,1,1
1303952,3305,2,1,1
1304004,3710,1,1,1
1304019,3801,1,1,1
1304079,1600,1,1,1
1304177,905,2,1,1
1304341,1500,1,1,1
1304387,402,1,1,1
1304697,2903,2,1,1
1304950,2002,1,1,1
1305091,2100,1,1,1
1305402,200,1,1,1
1305444,3104,2,1,1
1305482,1206,2,1,1
1305494,2001,2,1,1
1305590,4105,1,1,1
1305592,2600,2,1,1
1305631,1203,1,1,1
1305635,905,2,1,1
1305751,3304,2,1,1
1306042,3311,1,1,1
1306168,3305,1,1,1
1306540,3710,2,1,1
1306634,1206,2,1,1
1306798,1500,2,1,1
1306866,3107,2,1,1
1306869,701,2,1,1
1306897,2500,2,1,1
1306953,4007,2,1,1
1307067,3706,2,1,1
1307182,3809,2,1,1
1307282,903,1,1,1
1307340,200,2,1,1
1307876,703,1,1,1
1307885,402,2,1,1
1307967,3808,2,1,1
1308004,200,2,1,1
1308142,1900,2,1,1
1308594,906,1,1,1
1308606,2600,2,1,1
1308621,3202,1,1,1
1308945,4105,2,1,1
1309520,4110,1,1,1
1309588,3705,1,1,1
1309899,1205,1,1,1
1309903,1600,2,1,1
1310067,2002,1,1,1
1310071,1600,1,1,1
1310084,3102,2,1,1
1310110,1207,1,1,1
1310231,200,2,1,1
1310362,1500,2,1,1
1310462,1500,2,1,1
1310518,4003,2,1,1
1310521,3103,1,1,1
1310583,1300,1,1,1
1310893,3807,2,1,1
1311105,3809,2,1,1
1312152,1300,2,1,1
1312173,1300,1,1,1
1312227,3802,2,1,1
1312350,401,2,1,1
1312378,4004,2,1,1
1312394,3804,2,1,1
1312489,902,2,1,1
1312522,2100,1,1,1
1312691,300,1,1,1
1312905,3202,2,1,1
1313057,1900,2,1,1
1313068,3103,2,1,1
1313124,1206,2,1,1
1313196,3002,2,1,1
1313403,1300,2,1,1
1313448,4013,2,1,1
1313471,2500,2,1,1
1313487,2802,1,1,1
1313606,3809,1,1,1
1313964,1204,2,1,1
1314152,2600,1,1,1
1314259,3710,2,1,1
1314260,4106,1,1,1
1314283,4112,2,1,1
1314322,903,2,1,1
1314558,1206,1,1,1
1314633,3103,1,1,1
1314919,3903,1,1,1
1314985,3302,2,1,1
1315242,3208,2,1,1
1315471,402,1,1,1
1315502,3003,1,1,1
1315519,3304,2,1,1
1315593,4105,2,1,1
1315630,906,2,1,1
1315773,2300,2,1,1
1315911,1700,2,1,1
1315989,1202,2,1,1
1316179,2801,2,1,1
1316217,2300,2,1,1
1316395,402,1,1,1
1316442,1802,2,1,1
1316641,200,1,1,1
1316643,4004,2,1,1
1316699,3802,2,1,1
1316759,3902,1,1,1
1316769,4004,2,1,1
1316835,1300,2,1,1
1316983,4111,2,1,1
1317158,902,1,1,1
1317236,2500,2,1,1
1317317,500,2,1,1
1317431,2202,1,1,1
1317432,4114,1,1,1
1317461,500,2,1,1
1317470,2902,1,1,1
1317480,2801,1,1,1
1317693,1202,2,1,1
1317861,1206,2,1,1
1317960,3801,1,1,1
1318276,2201,2,1,1
1318350,3304,2,1,1
1318512,3807,2,1,1
1318562,2100,1,1,1
1318965,2002,2,1,1
1319085,3710,2,1,1
1319290,3802,2,1,1
1319395,100,2,1,1
1319426,903,2,1,1
1319456,4016,1,1,1
1319473,3701,1,1,1
1319533,902,2,1,1
1319611,403,2,1,1
1319809,403,2,1,1
1319851,1207,1,1,1
1319935,903,2,1,1
1320069,1202,2,1,1
1320086,2600,2,1,1
1320296,600,2,1,1
1320403,1205,2,1,1
1320473,3807,2,1,1
1320883,1900,1,1,1
1320889,2002,2,1,1
1320897,402,1,1,1
1321254,2801,1,1,1
1321468,4114,1,1,1
1321477,2300,1,1,1
1321494,3809,2,1,1
1321585,3701,1,1,1
1321630,200,1,1,1
1321739,3103,1,1,1
1321750,1205,1,1,1
1322024,1900,1,1,1
1322150,903,1,1,1
1322166,3206,2,1,1
1322198,1207,1,1,1
1322284,906,2,1,1
1322309,1205,2,1,1
1322342,1203,2,1,1
1322345,3103,2,1,1
1322452,4004,2,1,1
1322528,2401,2,1,1
1322864,902,2,1,1
1323105,2902,1,1,1
1323561,403,2,1,1
1323778,402,1,1,1
1323810,903,2,1,1
1323845,1801,1,1,1
1323857,1700,2,1,1
1323998,3801,1,1,1
1324237,800,1,1,1
1324416,3703,1,1,1
1324676,2300,2,1,1
1324713,3105,2,1,1
1324804,200,1,1,1
1324820,3804,2,1,1
1324828,4012,2,1,1
1324878,3902,2,1,1
1324882,3903,2,1,1
1325286,3301,2,1,1
1325528,4110,2,1,1
1325646,1300,1,1,1
1325653,3806,2,1,1
1325773,2201,2,1,1
1325899,903,2,1,1
